-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 06:45:27 UTC. --
Dec 18 06:23:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:03.590021 W | wal: sync duration of 1.302573999s, expected less than 1s
Dec 18 06:24:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:29.209752 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (503.543275ms) to execute
Dec 18 06:24:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:29.214796 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (490.846856ms) to execute
Dec 18 06:24:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:29.215057 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (508.699982ms) to execute
Dec 18 06:24:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:38.530891 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (341.761059ms) to execute
Dec 18 06:24:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:38.531002 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (417.240917ms) to execute
Dec 18 06:24:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:38.531126 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/kube-flannel-cfg\" " with result "range_response_count:1 size:1367" took too long (584.005884ms) to execute
Dec 18 06:24:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:41.953406 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (124.865842ms) to execute
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.886178 W | wal: sync duration of 1.582563668s, expected less than 1s
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.886674 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s668w.15e1630ed5d8a243\" " with result "range_response_count:1 size:591" took too long (1.014534672s) to execute
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.888159 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (259.488317ms) to execute
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.888434 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (307.77128ms) to execute
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.888928 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (455.220512ms) to execute
Dec 18 06:24:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:48.889070 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (905.622903ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.500847 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (664.117706ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.506587 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (598.782899ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.507058 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1425" took too long (125.195564ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.507427 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (191.173733ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.507726 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (199.842993ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.508067 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s4t5v.15e1630ecd3043e0\" " with result "range_response_count:1 size:591" took too long (391.466346ms) to execute
Dec 18 06:24:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:51.508352 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (446.791242ms) to execute
Dec 18 06:24:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:58.039797 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (350.000848ms) to execute
Dec 18 06:24:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:58.040217 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (488.657095ms) to execute
Dec 18 06:24:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:58.040887 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (491.892108ms) to execute
Dec 18 06:24:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:58.041038 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s668w.15e1630ed5d8a243\" " with result "range_response_count:1 size:591" took too long (165.89094ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.180595 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (173.077001ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.911649 W | etcdserver: request "header:<ID:14919139277706274646 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:44731510 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (570.722111ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.912018 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (725.428142ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.920824 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (646.547971ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.921208 W | etcdserver: failed to revoke 4f0b6e20ca42a69a ("lease not found")
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.921642 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (503.675336ms) to execute
Dec 18 06:25:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:04.921984 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (380.390068ms) to execute
Dec 18 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:05.321213 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (145.63298ms) to execute
Dec 18 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:05.321283 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (154.798358ms) to execute
Dec 18 06:25:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:05.321465 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (180.870216ms) to execute
Dec 18 06:25:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:06.460938 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (155.773205ms) to execute
Dec 18 06:25:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:06.946954 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (289.470311ms) to execute
Dec 18 06:25:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:07.095510 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (114.902732ms) to execute
Dec 18 06:25:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:08.578747 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (207.023475ms) to execute
Dec 18 06:25:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:08.769784 I | mvcc: store.index: compact 44729771
Dec 18 06:25:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:08.780871 I | mvcc: finished scheduled compaction at 44729771 (took 9.210996ms)
Dec 18 06:25:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:09.013457 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "range_response_count:0 size:7" took too long (125.094176ms) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.595676 W | wal: sync duration of 4.966634809s, expected less than 1s
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.596065 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s668w.15e1630cf57a0eea\" " with result "range_response_count:1 size:592" took too long (4.771658142s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855036 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (4.649133679s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855103 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (2.193727995s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855149 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (970.55216ms) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855425 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.833548994s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855461 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (581.216752ms) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855491 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (3.634982952s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855654 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (4.037285534s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855717 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (928.174181ms) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855852 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (4.149766874s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.855950 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/noops\" range_end:\"/registry/config.istio.io/noopt\" count_only:true " with result "range_response_count:0 size:7" took too long (4.51058187s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.856190 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (1.597451234s) to execute
Dec 18 06:25:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:14.856258 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.751014232s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.212620 W | wal: sync duration of 1.806744377s, expected less than 1s
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215318 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.073263885s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215354 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (1.332582981s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215397 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (100.731853ms) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215411 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s4t5v\" " with result "range_response_count:1 size:4030" took too long (734.424131ms) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215645 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.629017627s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215677 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (245.556814ms) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215814 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1425" took too long (858.529591ms) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215846 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (1.33390017s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215966 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (1.334119546s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.215990 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (1.200555749s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.216080 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.365702353s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.216197 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (1.333618443s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.216262 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s4t5v.15e162f6f86c56bd\" " with result "range_response_count:1 size:550" took too long (1.801563478s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.216415 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (310.7936ms) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.216507 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (1.33485654s) to execute
Dec 18 06:25:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:23.455996 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s4t5v.15e162f71c39e475\" " with result "range_response_count:1 size:468" took too long (102.778952ms) to execute
Dec 18 06:25:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:29.409542 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s668w\" " with result "range_response_count:1 size:4150" took too long (130.726876ms) to execute
Dec 18 06:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:31.655173 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (112.382784ms) to execute
Dec 18 06:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:31.655369 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (378.353743ms) to execute
Dec 18 06:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:31.655474 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (139.232595ms) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.348209 W | wal: sync duration of 1.673971589s, expected less than 1s
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.375785 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.665938085s) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.380400 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (1.566165466s) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.382334 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (481.407976ms) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.383178 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (344.25721ms) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.383320 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (534.899052ms) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.384031 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (1.079059145s) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.384533 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.507149316s) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.384617 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (403.960606ms) to execute
Dec 18 06:25:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:37.384937 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.565056088s) to execute
Dec 18 06:25:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:43.815389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (105.180292ms) to execute
Dec 18 06:25:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:45.275068 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:676" took too long (195.295832ms) to execute
Dec 18 06:25:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:45.275122 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (197.645226ms) to execute
Dec 18 06:25:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:45.305482 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (131.462262ms) to execute
Dec 18 06:25:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:45.305728 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (196.797526ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.328906 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-c7dnr\" " with result "range_response_count:1 size:2314" took too long (161.512306ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.328942 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (153.788359ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.329056 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-rkprn\" " with result "range_response_count:1 size:3075" took too long (142.556492ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.329515 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (155.290485ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.949310 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (106.955287ms) to execute
Dec 18 06:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:49.949357 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s668w.15e1630cf57a0eea\" " with result "range_response_count:1 size:592" took too long (140.834155ms) to execute
Dec 18 06:25:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:51.376080 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kubernetesenvs\" range_end:\"/registry/config.istio.io/kubernetesenvt\" count_only:true " with result "range_response_count:0 size:7" took too long (160.405543ms) to execute
Dec 18 06:25:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:54.417912 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (143.434384ms) to execute
Dec 18 06:25:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:54.418034 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (181.525879ms) to execute
Dec 18 06:25:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:54.418093 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (352.19621ms) to execute
Dec 18 06:25:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:54.418315 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (392.573135ms) to execute
Dec 18 06:25:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:59.800678 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (261.487268ms) to execute
Dec 18 06:25:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:25:59.888657 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (258.281768ms) to execute
