-- Logs begin at Fri 2019-11-08 03:53:52 UTC, end at Sun 2019-11-10 16:24:01 UTC. --
Nov 10 16:02:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:02:41.280456 W | wal: sync duration of 2.571973143s, expected less than 1s
Nov 10 16:07:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:22.200054 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (154.456073ms) to execute
Nov 10 16:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:23.278297 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (295.913656ms) to execute
Nov 10 16:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:23.278371 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (252.442829ms) to execute
Nov 10 16:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:23.631857 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (234.865685ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.674275 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (398.002056ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.674345 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (427.432676ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.674383 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5kjcz\" " with result "range_response_count:1 size:2314" took too long (717.327175ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.674494 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (867.138141ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.674602 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (463.849324ms) to execute
Nov 10 16:07:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:24.962485 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (136.597776ms) to execute
Nov 10 16:07:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:27.001722 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (189.868772ms) to execute
Nov 10 16:07:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:28.927320 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (229.797785ms) to execute
Nov 10 16:07:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:28.927648 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (543.535894ms) to execute
Nov 10 16:07:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:28.927900 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (154.924813ms) to execute
Nov 10 16:07:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:29.729962 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses\" range_end:\"/registry/config.istio.io/bypasset\" count_only:true " with result "range_response_count:0 size:7" took too long (289.377459ms) to execute
Nov 10 16:07:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:31.335864 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (300.513194ms) to execute
Nov 10 16:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:37.411767 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (366.242999ms) to execute
Nov 10 16:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:37.411836 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-krnrz\" " with result "range_response_count:1 size:2440" took too long (249.555848ms) to execute
Nov 10 16:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:37.412035 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/attributemanifests\" range_end:\"/registry/config.istio.io/attributemanifestt\" count_only:true " with result "range_response_count:0 size:9" took too long (434.396935ms) to execute
Nov 10 16:07:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:37.412301 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (212.038619ms) to execute
Nov 10 16:07:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:38.262151 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (398.34399ms) to execute
Nov 10 16:07:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:38.262546 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:29658" took too long (264.043091ms) to execute
Nov 10 16:07:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:40.881290 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (126.564399ms) to execute
Nov 10 16:07:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:41.703502 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (302.855233ms) to execute
Nov 10 16:07:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:41.766661 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (334.30305ms) to execute
Nov 10 16:07:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:45.920994 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (134.760389ms) to execute
Nov 10 16:07:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:48.163134 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (228.692304ms) to execute
Nov 10 16:07:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:48.495235 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5kjcz\" " with result "range_response_count:1 size:2314" took too long (175.239015ms) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.073129 W | wal: sync duration of 2.897726584s, expected less than 1s
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.076061 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.027626749s) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.082575 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (1.444194673s) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.082775 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (1.037222792s) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.082789 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (901.715013ms) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.083005 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (1.036404966s) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.083024 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (375.811488ms) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.293395 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kubernetes-dashboard\" " with result "range_response_count:1 size:523" took too long (201.800119ms) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.299148 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (201.792815ms) to execute
Nov 10 16:07:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:53.299411 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (207.472469ms) to execute
Nov 10 16:07:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:55.439714 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (242.018295ms) to execute
Nov 10 16:07:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:55.440066 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (138.977531ms) to execute
Nov 10 16:07:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:56.208131 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (458.049109ms) to execute
Nov 10 16:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:57.573888 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (278.449777ms) to execute
Nov 10 16:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:57.574593 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (124.283973ms) to execute
Nov 10 16:07:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:07:59.202703 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (225.063051ms) to execute
Nov 10 16:08:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:02.068766 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/checknothings\" range_end:\"/registry/config.istio.io/checknothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (203.158421ms) to execute
Nov 10 16:08:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:02.068850 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (303.7492ms) to execute
Nov 10 16:08:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:02.068992 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (303.670697ms) to execute
Nov 10 16:08:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:16.465780 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds\" range_end:\"/registry/config.istio.io/dogstatsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (158.052214ms) to execute
Nov 10 16:08:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:19.665929 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (283.212334ms) to execute
Nov 10 16:08:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:22.344414 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (287.135249ms) to execute
Nov 10 16:08:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:22.344543 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (288.504616ms) to execute
Nov 10 16:08:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:22.462166 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (106.046096ms) to execute
Nov 10 16:08:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:22.462325 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (103.904679ms) to execute
Nov 10 16:08:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:23.324773 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (189.834093ms) to execute
Nov 10 16:08:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:23.845868 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (137.643845ms) to execute
Nov 10 16:08:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:25.541023 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (145.126622ms) to execute
Nov 10 16:08:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:25.541236 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (145.172563ms) to execute
Nov 10 16:08:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:25.885828 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (191.460686ms) to execute
Nov 10 16:08:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:25.885956 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (135.894875ms) to execute
Nov 10 16:08:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:28.518452 W | etcdserver: request "header:<ID:14919139277665795506 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37545549 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (495.965998ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.502096 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (732.510898ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.502158 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (601.702279ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.502438 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (223.823467ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.502549 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (575.077744ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.502848 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (160.058545ms) to execute
Nov 10 16:08:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:29.503142 W | etcdserver: request "header:<ID:14919139277665795512 > lease_revoke:<id:4f0b6e20c7d8fd1c>" with result "size:29" took too long (116.223455ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.075439 W | etcdserver: request "header:<ID:14919139277665795517 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:37545550 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (390.318028ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.075698 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (173.371813ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.075935 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (362.683379ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.076046 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (147.566913ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.698302 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (274.206458ms) to execute
Nov 10 16:08:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:30.698366 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (235.666563ms) to execute
Nov 10 16:08:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:34.316962 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (151.590382ms) to execute
Nov 10 16:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:36.429747 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-w6fsb.15d5d8ceb05be15d\" " with result "range_response_count:1 size:550" took too long (154.31436ms) to execute
Nov 10 16:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:36.430219 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (103.067526ms) to execute
Nov 10 16:08:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:36.860141 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (221.915571ms) to execute
Nov 10 16:08:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:37.717513 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (101.898598ms) to execute
Nov 10 16:08:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:37.717949 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (101.851805ms) to execute
Nov 10 16:08:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:39.710237 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (206.909224ms) to execute
Nov 10 16:08:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:40.475689 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12523" took too long (351.594903ms) to execute
Nov 10 16:08:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:40.476086 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (352.877943ms) to execute
Nov 10 16:08:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:40.476289 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (278.605651ms) to execute
Nov 10 16:08:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:44.896519 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (207.624694ms) to execute
Nov 10 16:08:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:44.897151 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (394.343969ms) to execute
Nov 10 16:08:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:44.897250 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (370.903582ms) to execute
Nov 10 16:08:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:45.038834 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (137.316333ms) to execute
Nov 10 16:08:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:45.039093 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (137.150049ms) to execute
Nov 10 16:08:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:49.246793 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (331.193429ms) to execute
Nov 10 16:08:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:08:55.936066 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (182.201844ms) to execute
Nov 10 16:09:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:03.754810 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (313.743816ms) to execute
Nov 10 16:09:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:03.765522 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (265.858053ms) to execute
Nov 10 16:09:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:03.765862 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (214.443632ms) to execute
Nov 10 16:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:10.640237 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (119.586573ms) to execute
Nov 10 16:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:10.941418 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (181.520261ms) to execute
Nov 10 16:09:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:14.117812 W | etcdserver: request "header:<ID:14919139277665796018 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37545667 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (269.252244ms) to execute
Nov 10 16:09:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:14.118092 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (346.010592ms) to execute
Nov 10 16:09:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:14.126102 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (348.582025ms) to execute
Nov 10 16:09:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:15.455504 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (225.600229ms) to execute
Nov 10 16:09:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:21.763293 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (124.574019ms) to execute
Nov 10 16:09:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:22.242153 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (155.139629ms) to execute
Nov 10 16:09:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:24.456394 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (181.526864ms) to execute
Nov 10 16:09:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 16:09:24.456867 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (277.226765ms) to execute
