-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 11:43:24 UTC. --
Oct 10 11:22:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:22:26.628850 I | mvcc: store.index: compact 32101859
Oct 10 11:25:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:33.149394 W | etcdserver: request "header:<ID:14919138748426727450 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32103207 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (310.232244ms) to execute
Oct 10 11:25:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:33.149532 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (131.162013ms) to execute
Oct 10 11:25:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:33.382638 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (128.376399ms) to execute
Oct 10 11:25:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:35.121468 W | etcdserver: request "header:<ID:14919138748426727461 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:32103210 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:7976 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (200.382778ms) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.318094 W | wal: sync duration of 1.973521723s, expected less than 1s
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.320800 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.990013133s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.320863 W | etcdserver: request "header:<ID:14919138748426727464 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32103212 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (1.976137209s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.321333 W | etcdserver: failed to revoke 4f0b6da58ebdafa8 ("lease not found")
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.321364 W | etcdserver: failed to revoke 4f0b6da58ebdafa8 ("lease not found")
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.321460 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.850764043s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327066 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (697.705606ms) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327177 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (706.786133ms) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327298 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (139.432024ms) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327377 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5ffc9\" " with result "range_response_count:1 size:2314" took too long (1.19660673s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327482 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (1.50559308s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327627 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (234.437555ms) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327655 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5ffc9\" " with result "range_response_count:1 size:2314" took too long (1.831312745s) to execute
Oct 10 11:25:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:37.327789 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (468.906128ms) to execute
Oct 10 11:25:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:38.047642 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (202.428781ms) to execute
Oct 10 11:25:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:40.706381 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/opas\" range_end:\"/registry/config.istio.io/opat\" count_only:true " with result "range_response_count:0 size:7" took too long (265.123912ms) to execute
Oct 10 11:25:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:43.497389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (137.234164ms) to execute
Oct 10 11:25:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:43.497558 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (135.799208ms) to execute
Oct 10 11:25:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:46.280148 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (162.874193ms) to execute
Oct 10 11:25:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:46.280211 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (162.639438ms) to execute
Oct 10 11:25:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:46.280320 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (162.887515ms) to execute
Oct 10 11:25:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:46.280405 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (161.396727ms) to execute
Oct 10 11:25:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:46.280548 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.batch\" " with result "range_response_count:1 size:622" took too long (162.512633ms) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.003296 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.166372157s) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.003643 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (468.567909ms) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.003843 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (462.662511ms) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.003975 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (873.933274ms) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.004240 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotas\" range_end:\"/registry/config.istio.io/quotat\" count_only:true " with result "range_response_count:0 size:7" took too long (655.218781ms) to execute
Oct 10 11:25:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:52.004439 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (699.005586ms) to execute
Oct 10 11:25:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:53.530685 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (163.818113ms) to execute
Oct 10 11:25:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:54.221797 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kuberneteses\" range_end:\"/registry/config.istio.io/kuberneteset\" count_only:true " with result "range_response_count:0 size:9" took too long (140.350669ms) to execute
Oct 10 11:25:57 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:57.825919 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (434.667074ms) to execute
Oct 10 11:26:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:11.143609 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (447.063889ms) to execute
Oct 10 11:26:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:11.143876 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (378.806932ms) to execute
Oct 10 11:26:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:20.760742 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5ffc9\" " with result "range_response_count:1 size:2314" took too long (284.097513ms) to execute
Oct 10 11:26:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:30.534440 W | etcdserver: request "header:<ID:14919138748426728009 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32103316 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (214.524067ms) to execute
Oct 10 11:26:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:30.534578 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (207.398162ms) to execute
Oct 10 11:26:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:42.089500 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (260.275722ms) to execute
Oct 10 11:26:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:42.089660 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (591.27772ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.041587 W | etcdserver: request "header:<ID:14919138748426728203 > lease_revoke:<id:4f0b6da58ebdb250>" with result "size:29" took too long (508.133927ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.041651 W | etcdserver: failed to revoke 4f0b6da58ebdb250 ("lease not found")
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.041761 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (501.268511ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.042065 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (124.326308ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.042594 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-mq7w5\" " with result "range_response_count:1 size:2440" took too long (114.858001ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.871689 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (336.070464ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.874394 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (277.32811ms) to execute
Oct 10 11:26:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:47.874621 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "range_response_count:0 size:7" took too long (104.409581ms) to execute
Oct 10 11:26:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:50.853529 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (376.618922ms) to execute
Oct 10 11:26:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:26:50.853990 W | etcdserver: request "header:<ID:14919138748426728237 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32103368 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (287.538482ms) to execute
Oct 10 11:27:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:02.792569 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (195.59839ms) to execute
Oct 10 11:27:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:02.792668 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (185.848554ms) to execute
Oct 10 11:27:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:04.590942 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (182.923433ms) to execute
Oct 10 11:27:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:18.144559 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (548.679776ms) to execute
Oct 10 11:27:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:18.144664 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (240.758812ms) to execute
Oct 10 11:27:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:18.144688 W | etcdserver: request "header:<ID:14919138748426728545 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32103422 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (228.533993ms) to execute
Oct 10 11:27:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:18.145018 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (195.628027ms) to execute
Oct 10 11:27:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:18.145081 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (153.644063ms) to execute
Oct 10 11:27:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:21.311118 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (180.825591ms) to execute
Oct 10 11:27:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:22.827108 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (220.897562ms) to execute
Oct 10 11:27:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:24.141512 I | etcdserver: start to snapshot (applied: 35464417, lastsnap: 35454416)
Oct 10 11:27:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:24.249694 I | etcdserver: saved snapshot at index 35464417
Oct 10 11:27:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:24.250557 I | etcdserver: compacted raft log at 35459417
Oct 10 11:27:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:26.744272 I | mvcc: store.index: compact 32102857
Oct 10 11:27:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:26.747134 W | etcdserver: request "header:<ID:14919138748426728628 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:32102857 > " with result "size:7" took too long (100.646702ms) to execute
Oct 10 11:27:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:26.752704 I | mvcc: finished scheduled compaction at 32102857 (took 5.283683ms)
Oct 10 11:27:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:27.597956 W | etcdserver: request "header:<ID:14919138748426728631 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:32103453 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (822.24008ms) to execute
Oct 10 11:27:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:27.598215 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (290.080359ms) to execute
Oct 10 11:27:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:32.269660 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (354.935359ms) to execute
Oct 10 11:27:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:32.269808 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (728.776611ms) to execute
Oct 10 11:27:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:43.789367 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (294.493513ms) to execute
Oct 10 11:27:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:53.493643 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/000000000000000e-00000000021c618c.snap successfully
Oct 10 11:27:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:54.376871 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "range_response_count:0 size:7" took too long (362.06981ms) to execute
Oct 10 11:27:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:54.377292 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (444.686042ms) to execute
Oct 10 11:27:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:59.177849 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wzpsc\" " with result "range_response_count:1 size:4265" took too long (412.364955ms) to execute
Oct 10 11:27:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:27:59.178132 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (436.901902ms) to execute
Oct 10 11:28:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:28:07.984209 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (129.332593ms) to execute
Oct 10 11:28:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:28:12.445649 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (211.189732ms) to execute
Oct 10 11:28:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:28:47.470084 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (555.51795ms) to execute
Oct 10 11:28:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:28:47.470164 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (610.385669ms) to execute
Oct 10 11:28:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:28:47.470247 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (647.988361ms) to execute
Oct 10 11:29:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:20.232081 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (198.399034ms) to execute
Oct 10 11:29:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:20.232201 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wzpsc\" " with result "range_response_count:1 size:4145" took too long (491.025322ms) to execute
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.568056 W | wal: sync duration of 1.039250308s, expected less than 1s
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.570920 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.248570898s) to execute
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.571458 W | etcdserver: request "header:<ID:14919138748426729879 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32103674 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (1.042233236s) to execute
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.572054 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (923.334827ms) to execute
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.572302 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (912.069879ms) to execute
Oct 10 11:29:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:24.573197 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/memquotas\" range_end:\"/registry/config.istio.io/memquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (494.192698ms) to execute
Oct 10 11:29:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:27.943742 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (203.230527ms) to execute
Oct 10 11:29:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:29.492051 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (603.006661ms) to execute
Oct 10 11:29:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:29.492113 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stdios\" range_end:\"/registry/config.istio.io/stdiot\" count_only:true " with result "range_response_count:0 size:7" took too long (676.88624ms) to execute
Oct 10 11:29:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:29.492449 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (888.462896ms) to execute
Oct 10 11:29:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:29.492793 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (897.959706ms) to execute
Oct 10 11:29:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:29.493156 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wzpsc\" " with result "range_response_count:1 size:4265" took too long (726.692572ms) to execute
Oct 10 11:29:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:39.698665 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (124.422735ms) to execute
