-- Logs begin at Wed 2019-09-25 21:44:06 UTC, end at Fri 2019-09-27 12:58:21 UTC. --
Sep 27 12:36:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:36:25.567165 W | etcdserver: request "header:<ID:14919135698845292301 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-5mhsd\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-5mhsd\" value_size:976 >> failure:<>>" with result "size:20" took too long (128.696497ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.973029 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rsfsp\" " with result "range_response_count:1 size:1731" took too long (508.106207ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.973540 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5mhsd\" " with result "range_response_count:1 size:1855" took too long (689.043999ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.973873 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:5961" took too long (703.753496ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974199 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dds55\" " with result "range_response_count:1 size:1734" took too long (8.12239821s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974279 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z5vvk\" " with result "range_response_count:1 size:1735" took too long (4.18121113s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974330 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nffcq\" " with result "range_response_count:1 size:1734" took too long (2.499924234s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974413 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5394" took too long (2.516057639s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974471 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (913.523778ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974576 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4376" took too long (4.183239437s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974619 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (3.117772073s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974664 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.72948692s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974811 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (3.799678729s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.974871 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (5.098314678s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975130 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (5.12149109s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975252 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-qxgr4\" " with result "range_response_count:1 size:2504" took too long (13.23572109s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975439 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (9.592795351s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975476 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (7.048815993s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975600 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (11.511388268s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975770 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (12.801644552s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975822 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (15.47704513s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975930 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (12.884069811s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.975980 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (8.010565465s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.976067 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (14.994813049s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.976218 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (5.152979716s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.976237 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (13.092192747s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.976519 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (13.490741053s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.977716 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (419.356655ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.978123 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (408.286931ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.978405 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (409.152509ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.978668 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (410.004177ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.978863 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (411.157864ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.979066 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (411.758694ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.979250 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (412.563215ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.979391 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/resourcequota-controller\" " with result "range_response_count:1 size:271" took too long (413.383628ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.979579 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (415.018621ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.980733 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (415.313513ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.980902 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-operator\" " with result "range_response_count:1 size:414" took too long (415.885752ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.980998 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (416.114828ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981120 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (416.816794ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981177 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-operator\" " with result "range_response_count:1 size:414" took too long (417.271939ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981264 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (419.063628ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981287 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (420.7914ms) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981408 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (8.519126472s) to execute
Sep 27 12:53:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:05.981552 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-public\" " with result "range_response_count:1 size:180" took too long (421.35614ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.261295 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (260.184995ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.261406 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (260.647318ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.261488 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kubernetes-dashboard\" " with result "range_response_count:1 size:523" took too long (259.558755ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.261602 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (259.506496ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.261704 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (260.190489ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.262067 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dds55\" " with result "range_response_count:1 size:1854" took too long (261.443832ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.262152 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (260.126275ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.262588 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:0 size:7" took too long (268.958867ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.262681 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (262.071452ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.262841 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (262.152787ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.263204 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (273.734388ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.263528 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (274.107563ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.263822 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (274.499801ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.336360 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1911" took too long (146.933683ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.336695 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (153.115081ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.336853 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (287.744838ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.336920 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (314.364275ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.337097 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z5vvk\" " with result "range_response_count:1 size:1855" took too long (257.264825ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.483004 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z5vvk\" " with result "range_response_count:1 size:1855" took too long (118.794918ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.483049 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (120.348823ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.483253 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (120.077333ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.483608 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (119.409684ms) to execute
Sep 27 12:53:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:06.483645 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (117.656906ms) to execute
Sep 27 12:53:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:07.158797 W | etcdserver: request "header:<ID:14919135698845302310 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1\" mod_revision:30495061 > success:<request_put:<key:\"/registry/pods/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1\" value_size:3784 >> failure:<request_range:<key:\"/registry/pods/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (216.348378ms) to execute
Sep 27 12:53:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:07.158962 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (239.019007ms) to execute
Sep 27 12:53:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:07.596638 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/kube-scheduler-openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:1734" took too long (432.652359ms) to execute
Sep 27 12:53:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:07.596979 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15c579ae5818f53d\" " with result "range_response_count:0 size:7" took too long (656.700325ms) to execute
Sep 27 12:53:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:08.082378 W | etcdserver: request "header:<ID:14919135698845302315 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/kube-system/kube-scheduler-openhouse-demo-k8s-master-1\" mod_revision:30495060 > success:<request_put:<key:\"/registry/pods/kube-system/kube-scheduler-openhouse-demo-k8s-master-1\" value_size:1868 >> failure:<request_range:<key:\"/registry/pods/kube-system/kube-scheduler-openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (341.271971ms) to execute
Sep 27 12:53:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:10.656955 W | wal: sync duration of 1.959717705s, expected less than 1s
Sep 27 12:53:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:10.791097 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.020962284s) to execute
Sep 27 12:53:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:10.791134 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (812.034919ms) to execute
Sep 27 12:53:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:10.791235 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1.15c579b3c5c552b3\" " with result "range_response_count:0 size:7" took too long (2.090710379s) to execute
Sep 27 12:53:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:10.791331 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.627937469s) to execute
Sep 27 12:53:11 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:11.903058 W | etcdserver: request "header:<ID:14919135698845302327 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15c579aeeddbace3\" mod_revision:0 > success:<request_put:<key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15c579aeeddbace3\" value_size:403 lease:5695763661990526489 >> failure:<>>" with result "size:20" took too long (109.446233ms) to execute
Sep 27 12:53:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:36.747112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (398.361711ms) to execute
Sep 27 12:53:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:36.807130 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (380.960359ms) to execute
Sep 27 12:53:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:53:36.807324 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (382.295493ms) to execute
Sep 27 12:54:55 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:54:55.054400 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (144.024699ms) to execute
Sep 27 12:55:01 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:01.382669 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (421.451699ms) to execute
Sep 27 12:55:01 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:01.383054 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (431.762445ms) to execute
Sep 27 12:55:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:22.900662 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (281.705215ms) to execute
Sep 27 12:55:27 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:27.504081 W | etcdserver: request "header:<ID:14919135698845303530 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:30537308 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5319 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (103.587285ms) to execute
Sep 27 12:55:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:47.713237 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (116.423383ms) to execute
Sep 27 12:55:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:55:57.806474 W | etcdserver: request "header:<ID:14919135698845303764 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:30537368 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5319 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (234.872873ms) to execute
Sep 27 12:56:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:56:39.185387 I | mvcc: store.index: compact 30536880
Sep 27 12:56:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:56:39.194531 I | mvcc: finished scheduled compaction at 30536880 (took 6.702581ms)
