-- Logs begin at Sat 2019-11-02 00:45:01 UTC, end at Tue 2019-11-05 05:21:40 UTC. --
Nov 05 04:59:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 04:59:42.040546 W | wal: sync duration of 1.793445565s, expected less than 1s
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.265072 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (462.163324ms) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.265296 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (882.876159ms) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.265490 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lzvkp\" " with result "range_response_count:1 size:1853" took too long (925.006784ms) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.265724 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-f2p4q\" " with result "range_response_count:1 size:1731" took too long (952.947677ms) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.265944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.002726881s) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.266165 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (1.294943568s) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.266367 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (1.295332665s) to execute
Nov 05 05:08:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:54.266552 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (1.29553894s) to execute
Nov 05 05:08:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:08:58.415000 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (128.324906ms) to execute
Nov 05 05:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:09:10.838962 W | etcdserver: request "header:<ID:14919139277660640720 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:36240554 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (313.51137ms) to execute
Nov 05 05:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:09:10.839149 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (130.370356ms) to execute
Nov 05 05:09:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:09:24.567639 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (118.618173ms) to execute
Nov 05 05:10:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:10:13.747712 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (206.90784ms) to execute
Nov 05 05:10:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:10:13.747761 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (181.992905ms) to execute
Nov 05 05:10:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:10:13.748025 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (207.426962ms) to execute
Nov 05 05:10:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:10:14.161795 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (255.719617ms) to execute
Nov 05 05:10:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:10:19.534970 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (108.063561ms) to execute
Nov 05 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:11:29.356117 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.483415ms) to execute
Nov 05 05:11:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:11:29.356371 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (226.480186ms) to execute
Nov 05 05:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:11:33.573864 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (186.125494ms) to execute
Nov 05 05:12:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:12:30.143879 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (249.991019ms) to execute
Nov 05 05:12:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:12:30.144574 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (123.86293ms) to execute
Nov 05 05:12:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:12:30.144986 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (211.745695ms) to execute
Nov 05 05:12:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:12:47.573796 I | mvcc: store.index: compact 36240335
Nov 05 05:12:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:12:47.583050 I | mvcc: finished scheduled compaction at 36240335 (took 6.225462ms)
Nov 05 05:13:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:13:11.045322 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (712.858368ms) to execute
Nov 05 05:13:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:13:11.045410 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (383.319671ms) to execute
Nov 05 05:13:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:13:11.045824 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (837.341795ms) to execute
Nov 05 05:13:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:13:32.163676 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (616.201044ms) to execute
Nov 05 05:13:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:13:32.166375 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (176.443083ms) to execute
Nov 05 05:14:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:30.805270 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (214.11818ms) to execute
Nov 05 05:14:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:38.725878 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (116.009913ms) to execute
Nov 05 05:14:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:43.391652 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (241.072953ms) to execute
Nov 05 05:14:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:43.391831 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (240.974241ms) to execute
Nov 05 05:14:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:54.536573 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (155.55556ms) to execute
Nov 05 05:14:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:14:54.536995 W | etcdserver: failed to revoke 4f0b6e20c789c142 ("lease not found")
Nov 05 05:15:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:15:38.467666 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-t6mb8.15d42c42656d934a\" " with result "range_response_count:1 size:589" took too long (434.016445ms) to execute
Nov 05 05:15:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:15:56.167220 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (187.561393ms) to execute
Nov 05 05:16:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:16:00.291883 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (300.086501ms) to execute
Nov 05 05:16:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:16:00.291960 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (104.673379ms) to execute
Nov 05 05:16:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:16:00.292306 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (210.856273ms) to execute
Nov 05 05:17:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:30.739486 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (122.060316ms) to execute
Nov 05 05:17:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:31.974161 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (579.9079ms) to execute
Nov 05 05:17:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:31.974539 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (468.203469ms) to execute
Nov 05 05:17:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:47.606084 I | mvcc: store.index: compact 36241056
Nov 05 05:17:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:47.613011 I | mvcc: finished scheduled compaction at 36241056 (took 5.647035ms)
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.035260 W | wal: sync duration of 1.173172193s, expected less than 1s
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037633 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (1.059992638s) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037716 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (1.058311014s) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037757 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (1.060586171s) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037800 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (1.060398566s) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037817 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (657.895439ms) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.037910 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (580.627362ms) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.038036 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (750.536072ms) to execute
Nov 05 05:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:17:54.038275 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (1.055376636s) to execute
Nov 05 05:19:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:13.957640 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (577.975603ms) to execute
Nov 05 05:19:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:13.958068 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (437.509217ms) to execute
Nov 05 05:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:30.308772 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (171.012578ms) to execute
Nov 05 05:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:30.308980 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (171.107106ms) to execute
Nov 05 05:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:47.794188 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (400.281888ms) to execute
Nov 05 05:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:47.794420 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (276.225892ms) to execute
Nov 05 05:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:47.794546 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (218.395778ms) to execute
Nov 05 05:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 05:19:47.794944 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (523.664576ms) to execute
