-- Logs begin at Wed 2020-01-29 14:05:40 UTC, end at Fri 2020-01-31 14:59:02 UTC. --
Jan 31 14:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:00.732413 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules/\" range_end:\"/registry/networking.istio.io/destinationrules0\" " with result "range_response_count:0 size:7" took too long (119.741269ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.604528 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/adapters.config.istio.io\" " with result "range_response_count:1 size:2429" took too long (161.498473ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.604640 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles/\" range_end:\"/registry/rbac.istio.io/serviceroles0\" " with result "range_response_count:0 size:7" took too long (165.317793ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.808197 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/serviceroles.rbac.istio.io\" " with result "range_response_count:1 size:2645" took too long (143.098838ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.811504 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/templates.config.istio.io\" " with result "range_response_count:1 size:2447" took too long (139.607264ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.811737 W | etcdserver: read-only range request "key:\"/registry/services/specs/kube-system/prometheus-operator-kubelet\" " with result "range_response_count:1 size:312" took too long (141.512916ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.812006 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/servicerolebindings.rbac.istio.io\" " with result "range_response_count:1 size:3566" took too long (143.360403ms) to execute
Jan 31 14:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:05.812213 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters/\" range_end:\"/registry/config.istio.io/adapters0\" " with result "range_response_count:0 size:7" took too long (143.68022ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.034793 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/cloudwatches.config.istio.io\" " with result "range_response_count:1 size:2363" took too long (151.79595ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.034850 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates/\" range_end:\"/registry/config.istio.io/templates0\" " with result "range_response_count:0 size:7" took too long (157.950618ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.035357 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/adapters.config.istio.io\" " with result "range_response_count:1 size:2609" took too long (157.996292ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.035486 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (158.78091ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.035547 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/prometheus-operator-kubelet\" " with result "range_response_count:1 size:902" took too long (136.097064ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.035955 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/instances.config.istio.io\" " with result "range_response_count:1 size:2627" took too long (158.040947ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.036188 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (127.012551ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.036616 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers/\" range_end:\"/registry/config.istio.io/handlers0\" " with result "range_response_count:0 size:7" took too long (137.815003ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.261050 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds/\" range_end:\"/registry/config.istio.io/dogstatsds0\" " with result "range_response_count:0 size:7" took too long (141.936301ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.261181 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/templates.config.istio.io\" " with result "range_response_count:1 size:2627" took too long (140.451097ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.261293 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/handlers.config.istio.io\" " with result "range_response_count:1 size:2609" took too long (144.000813ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.261698 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/cloudwatches.config.istio.io\" " with result "range_response_count:1 size:2543" took too long (141.987906ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.262386 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (143.627727ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.262836 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/sidecars.networking.istio.io\" " with result "range_response_count:1 size:2377" took too long (159.545775ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.496282 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/sidecars.networking.istio.io\" " with result "range_response_count:1 size:2557" took too long (139.070737ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.496380 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/issuers.certmanager.k8s.io\" " with result "range_response_count:0 size:7" took too long (136.982763ms) to execute
Jan 31 14:37:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:37:06.496467 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins/\" range_end:\"/registry/config.istio.io/zipkins0\" " with result "range_response_count:0 size:7" took too long (139.371287ms) to execute
Jan 31 14:38:17 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:38:17.470475 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (104.558389ms) to execute
Jan 31 14:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:38:50.452939 I | mvcc: store.index: compact 52968923
Jan 31 14:38:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:38:50.459046 I | mvcc: finished scheduled compaction at 52968923 (took 4.818931ms)
Jan 31 14:43:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:43:50.518149 I | mvcc: store.index: compact 52970134
Jan 31 14:43:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:43:50.528141 I | mvcc: finished scheduled compaction at 52970134 (took 8.70821ms)
Jan 31 14:48:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:48:50.530734 I | mvcc: store.index: compact 52970770
Jan 31 14:48:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:48:50.536719 I | mvcc: finished scheduled compaction at 52970770 (took 3.856659ms)
Jan 31 14:49:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:49:00.456952 W | etcdserver: request "header:<ID:14919139277750435721 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-bshvs\" mod_revision:52971440 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-bshvs\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-bshvs\" > >>" with result "size:20" took too long (121.048213ms) to execute
Jan 31 14:49:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:49:00.457185 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (133.092642ms) to execute
Jan 31 14:49:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:49:00.457532 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (132.557851ms) to execute
Jan 31 14:50:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:15.456206 W | etcdserver: request "header:<ID:14919139277750436361 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-7cpvq\" mod_revision:52971625 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-7cpvq\" value_size:1422 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-7cpvq\" > >>" with result "size:20" took too long (133.702014ms) to execute
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.371716 I | wal: segmented wal file /var/lib/etcd/member/wal/000000000000073b-00000000037ad6ed.wal is created
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.372344 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (124.223894ms) to execute
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.373260 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (108.502038ms) to execute
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.373731 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (127.887615ms) to execute
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.374244 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (125.344309ms) to execute
Jan 31 14:50:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:28.374984 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (127.068935ms) to execute
Jan 31 14:50:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:50:57.184233 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/0000000000000736-0000000003786f15.wal successfully
Jan 31 14:51:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:51:15.845104 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lslr8\" " with result "range_response_count:1 size:1121" took too long (155.904282ms) to execute
Jan 31 14:51:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:51:15.845673 W | etcdserver: request "header:<ID:14919139277750436885 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:52971789 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (125.157235ms) to execute
Jan 31 14:51:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:51:15.860561 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-56v5j\" " with result "range_response_count:1 size:1121" took too long (148.345483ms) to execute
Jan 31 14:51:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:51:15.860968 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15ef00417f86ac02\" " with result "range_response_count:1 size:485" took too long (157.00656ms) to execute
Jan 31 14:51:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:51:15.887248 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cpjxh\" " with result "range_response_count:1 size:1118" took too long (114.489851ms) to execute
Jan 31 14:52:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:52:01.004661 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (134.873249ms) to execute
Jan 31 14:52:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:52:01.007631 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tnwcc\" " with result "range_response_count:1 size:1121" took too long (132.322331ms) to execute
Jan 31 14:52:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:52:01.007864 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-78vs6\" " with result "range_response_count:1 size:1121" took too long (121.25146ms) to execute
Jan 31 14:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:01.355523 W | etcdserver: request "header:<ID:14919139277750437874 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-xdrx6\" mod_revision:52972090 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-xdrx6\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-xdrx6\" > >>" with result "size:20" took too long (148.103573ms) to execute
Jan 31 14:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:01.358464 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pnjnd\" " with result "range_response_count:1 size:1121" took too long (162.250974ms) to execute
Jan 31 14:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:01.371406 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5njrs\" " with result "range_response_count:1 size:1121" took too long (156.281055ms) to execute
Jan 31 14:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:01.371992 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15ef00417f86ac02\" " with result "range_response_count:1 size:485" took too long (174.678171ms) to execute
Jan 31 14:53:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:50.546947 I | mvcc: store.index: compact 52971408
Jan 31 14:53:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 14:53:50.552493 I | mvcc: finished scheduled compaction at 52971408 (took 3.632981ms)
