-- Logs begin at Sun 2019-11-03 00:17:30 UTC, end at Wed 2019-11-06 11:51:27 UTC. --
Nov 06 11:29:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:29:36.777856 W | wal: sync duration of 1.92658585s, expected less than 1s
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865413 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-g9sjc\" " with result "range_response_count:1 size:2314" took too long (969.584184ms) to execute
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865438 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-btrrw\" " with result "range_response_count:1 size:4030" took too long (244.138414ms) to execute
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865626 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-g9sjc\" " with result "range_response_count:1 size:2314" took too long (1.282345946s) to execute
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865654 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.50457674s) to execute
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865796 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (1.499539176s) to execute
Nov 06 11:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:11.865941 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-btrrw.15d48f4ca6d80295\" " with result "range_response_count:1 size:550" took too long (1.501116789s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.257113 W | wal: sync duration of 4.375345481s, expected less than 1s
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.260443 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (4.378278922s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.260478 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (4.378840081s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.260637 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (4.379014411s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.260757 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-btrrw.15d48f4cadb37c42\" " with result "range_response_count:1 size:561" took too long (4.376998837s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.260924 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (4.378352234s) to execute
Nov 06 11:31:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:16.261080 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (4.378896927s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.894128 W | wal: sync duration of 1.636732285s, expected less than 1s
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.896927 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (6.001521327s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.896968 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (3.616855264s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897213 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (4.517710563s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897328 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (5.975388826s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897372 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-g5t67\" " with result "range_response_count:1 size:4029" took too long (4.36102529s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897560 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (6.002241591s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897589 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (6.001876791s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897706 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (3.801767536s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897744 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (2.514163073s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897915 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wbv92\" " with result "range_response_count:1 size:4030" took too long (3.994356089s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.897957 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (2.727438964s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898138 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (5.007298253s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898169 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecbindings\" range_end:\"/registry/config.istio.io/httpapispecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (4.272269959s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898192 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (6.013349566s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898337 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (4.005060242s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898411 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (3.506613731s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898493 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (4.012776088s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898523 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:4 size:16322" took too long (5.791120722s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898610 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (5.749483047s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898710 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k68nb\" " with result "range_response_count:1 size:4029" took too long (3.983593486s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898757 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6487" took too long (6.002822045s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898849 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (6.010394868s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.898909 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-n8h98\" " with result "range_response_count:1 size:2440" took too long (3.302402732s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.899038 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (2.162090497s) to execute
Nov 06 11:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:17.899135 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6487" took too long (5.202403203s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696217 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.706093308s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696299 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.742616204s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696347 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-k68nb.15d48f4ccd7ddde1\" " with result "range_response_count:1 size:550" took too long (2.42180386s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696435 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.870730772s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696502 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.991849374s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696592 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (2.423093089s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696652 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-n8h98\" " with result "range_response_count:1 size:2440" took too long (1.162787221s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696695 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/backend\" " with result "range_response_count:1 size:809" took too long (2.425279628s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696745 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-g5t67.15d48f49118558b6\" " with result "range_response_count:1 size:550" took too long (2.416996375s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696826 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (1.425020413s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.696899 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.930764439s) to execute
Nov 06 11:31:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:18.697050 W | etcdserver: read-only range request "key:\"/registry/masterleases/\" range_end:\"/registry/masterleases0\" " with result "range_response_count:1 size:131" took too long (2.432820557s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.766564 W | wal: sync duration of 1.07304193s, expected less than 1s
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769210 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kube-proxy\" " with result "range_response_count:1 size:228" took too long (1.842860374s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769256 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (1.842915557s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769277 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-wbv92.15d48f4bfa29dbff\" " with result "range_response_count:1 size:550" took too long (1.853362891s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769348 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:31144" took too long (1.617073694s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769364 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (1.843150417s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769463 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-btrrw.15d48f4cb270bc65\" " with result "range_response_count:1 size:468" took too long (1.84158462s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769480 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.860561095s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769552 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.356640633s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769655 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.827298257s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769774 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-galley-service-account\" " with result "range_response_count:1 size:636" took too long (1.843021925s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.769868 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (1.854647937s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.770010 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (1.536692587s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.770339 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-g5t67\" " with result "range_response_count:1 size:4149" took too long (1.059651185s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.770423 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (149.989309ms) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.770554 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/generic-garbage-collector\" " with result "range_response_count:1 size:274" took too long (1.058774367s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.771081 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stdios\" range_end:\"/registry/config.istio.io/stdiot\" count_only:true " with result "range_response_count:0 size:7" took too long (797.296261ms) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.771302 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (1.051919656s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.771449 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (1.059392729s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.771565 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-galley-service-account\" " with result "range_response_count:1 size:636" took too long (1.059922187s) to execute
Nov 06 11:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:19.771792 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (1.058981348s) to execute
Nov 06 11:31:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:21.579363 W | wal: sync duration of 1.791998637s, expected less than 1s
Nov 06 11:31:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:21.582595 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (1.79515754s) to execute
Nov 06 11:31:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:23.564932 W | wal: sync duration of 1.985223526s, expected less than 1s
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.307821 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.59817551s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.308175 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (3.600780966s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.308399 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (4.252669864s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.308638 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (4.497997109s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.308996 W | etcdserver: request "header:<ID:14919139277661806655 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:36541428 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:736 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (743.6484ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554446 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (1.33498613s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554506 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (1.599544667s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554730 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.166342287s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554742 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.670351002s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554836 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.926933209s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.554927 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wbv92\" " with result "range_response_count:1 size:4261" took too long (1.273977241s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.555219 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (2.213723989s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.555402 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-g5t67.15d48f491a7a848c\" " with result "range_response_count:1 size:561" took too long (2.962088951s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.555571 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-k68nb.15d48f4cd4d91d32\" " with result "range_response_count:1 size:561" took too long (2.960704629s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.556093 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-btrrw.15d48f4cc12a9316\" " with result "range_response_count:1 size:468" took too long (2.963091901s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.556487 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-wbv92.15d48f4c01cc0278\" " with result "range_response_count:1 size:561" took too long (2.964242826s) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557188 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6487" took too long (972.863721ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557242 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (368.109143ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557382 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (368.48726ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557550 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.batch\" " with result "range_response_count:1 size:622" took too long (368.693285ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557718 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (369.550864ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557744 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (202.708741ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557889 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (369.948285ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.557966 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (225.753387ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.558095 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (396.717557ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.558260 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (506.858107ms) to execute
Nov 06 11:31:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:24.558691 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d48f69197cd522\" " with result "range_response_count:1 size:462" took too long (226.567531ms) to execute
Nov 06 11:31:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:26.796452 W | wal: sync duration of 2.220781845s, expected less than 1s
Nov 06 11:31:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:26.800684 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (2.222034113s) to execute
Nov 06 11:31:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:27.956038 W | wal: sync duration of 1.159267998s, expected less than 1s
Nov 06 11:31:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 11:31:27.958461 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.976937955s) to execute
