-- Logs begin at Wed 2019-12-18 04:30:31 UTC, end at Thu 2019-12-19 14:37:38 UTC. --
Dec 19 14:15:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:07.889150 W | wal: sync duration of 2.926925387s, expected less than 1s
Dec 19 14:15:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:53.116786 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (122.457965ms) to execute
Dec 19 14:15:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:55.044282 I | mvcc: store.index: compact 45055026
Dec 19 14:15:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:55.049840 I | mvcc: finished scheduled compaction at 45055026 (took 4.326407ms)
Dec 19 14:15:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:57.698344 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (104.588917ms) to execute
Dec 19 14:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:59.851187 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (373.356042ms) to execute
Dec 19 14:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:59.851393 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (257.556715ms) to execute
Dec 19 14:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:59.851554 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (148.621719ms) to execute
Dec 19 14:16:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:02.738282 W | wal: sync duration of 1.175344297s, expected less than 1s
Dec 19 14:16:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:02.742144 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.134083778s) to execute
Dec 19 14:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:03.327375 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.463874635s) to execute
Dec 19 14:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:03.327440 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.466007874s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.362707 W | wal: sync duration of 5.03834005s, expected less than 1s
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.367785 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecbindings\" range_end:\"/registry/config.istio.io/httpapispecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (5.281577922s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.367867 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (5.622646352s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.368462 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (5.531466524s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.369155 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (4.963131859s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.369780 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (2.919564814s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.369859 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (3.343953328s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.370150 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (3.446792053s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.370448 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (3.449520382s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.370601 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/logentries\" range_end:\"/registry/config.istio.io/logentriet\" count_only:true " with result "range_response_count:0 size:9" took too long (3.504149491s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.370920 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (3.936814902s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.371470 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.468150875s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.371944 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.385385159s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.372158 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-cl286\" " with result "range_response_count:1 size:2314" took too long (1.550845125s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.372386 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (4.09713244s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.372991 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (2.495579495s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.373252 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (4.349688335s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.373649 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (2.840223499s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.373974 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (4.509895894s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.376033 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (1.593756658s) to execute
Dec 19 14:16:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:08.376293 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (2.186323025s) to execute
Dec 19 14:16:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:09.377052 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15e1cb5ad79b25b3\" " with result "range_response_count:1 size:498" took too long (922.307621ms) to execute
Dec 19 14:16:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:12.028823 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4296" took too long (448.60329ms) to execute
Dec 19 14:16:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:12.028965 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12294" took too long (267.56765ms) to execute
Dec 19 14:16:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:12.030042 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (243.613212ms) to execute
Dec 19 14:16:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:13.509932 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (735.023451ms) to execute
Dec 19 14:16:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:20.426293 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (521.268236ms) to execute
Dec 19 14:16:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:20.426498 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (847.742354ms) to execute
Dec 19 14:16:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:20.427065 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (375.382301ms) to execute
Dec 19 14:16:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:20.427179 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (939.833009ms) to execute
Dec 19 14:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:21.950973 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (268.154548ms) to execute
Dec 19 14:16:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:21.951383 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (133.485551ms) to execute
Dec 19 14:16:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:23.315771 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "range_response_count:0 size:7" took too long (108.314764ms) to execute
Dec 19 14:16:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:23.315810 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (374.371396ms) to execute
Dec 19 14:16:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:23.316191 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (312.209486ms) to execute
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.820810 W | wal: sync duration of 1.292474028s, expected less than 1s
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.824077 W | etcdserver: failed to revoke 4f0b6e20ca564df0 ("lease not found")
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.824106 W | etcdserver: failed to revoke 4f0b6e20ca564df0 ("lease not found")
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.824116 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (548.652079ms) to execute
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.953506 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (507.080818ms) to execute
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.953544 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (331.280582ms) to execute
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.953691 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (125.681944ms) to execute
Dec 19 14:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:24.954011 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (503.992682ms) to execute
Dec 19 14:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:25.845529 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (884.018264ms) to execute
Dec 19 14:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:25.845662 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (559.398492ms) to execute
Dec 19 14:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:25.845899 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (373.89735ms) to execute
Dec 19 14:16:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:25.846031 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/rbacconfigs\" range_end:\"/registry/rbac.istio.io/rbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (382.321446ms) to execute
Dec 19 14:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:29.683282 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (206.073787ms) to execute
Dec 19 14:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:32.018504 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (246.490088ms) to execute
Dec 19 14:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:32.019657 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (150.289184ms) to execute
Dec 19 14:16:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:33.832622 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (840.384632ms) to execute
Dec 19 14:16:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:33.862083 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (456.218019ms) to execute
Dec 19 14:16:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:33.862233 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (316.497065ms) to execute
Dec 19 14:16:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:38.350455 W | wal: sync duration of 3.507963794s, expected less than 1s
Dec 19 14:16:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:38.354749 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (3.243496823s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.504334 W | wal: sync duration of 1.153600481s, expected less than 1s
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.507440 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (3.471838061s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.507544 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (3.975961501s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.507693 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.640687461s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.507926 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (3.091403667s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.508070 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/memquotas\" range_end:\"/registry/config.istio.io/memquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (4.125995635s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.508485 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (2.691682737s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.508739 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (3.168842096s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.640946 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.260946346s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.641010 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.137195709s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.641157 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.239155545s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.641246 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.203307306s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.641599 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.214988048s) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.645066 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-operator\" " with result "range_response_count:1 size:414" took too long (128.34044ms) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.645187 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (127.906387ms) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.645337 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (128.354593ms) to execute
Dec 19 14:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:16:39.857550 W | etcdserver: request "header:<ID:14919139277707562789 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" mod_revision:45056714 > success:<request_put:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" value_size:1570 >> failure:<request_range:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" > >>" with result "size:20" took too long (111.214034ms) to execute
Dec 19 14:17:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:36.618239 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (176.350402ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.052298 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (152.429733ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.052400 W | etcdserver: request "header:<ID:14919139277707563468 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1cb77c960b36d\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15e1cb77c960b36d\" value_size:403 lease:5695767240852787270 >> failure:<>>" with result "size:20" took too long (117.068349ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.101636 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (188.865817ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.101882 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (195.92345ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.101909 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (195.5418ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.102175 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (191.25242ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.109994 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (100.270293ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.297748 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (173.950447ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.298022 W | etcdserver: request "header:<ID:14919139277707563494 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-zbdvb.15e1cb77d704750e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-zbdvb.15e1cb77d704750e\" value_size:444 lease:5695767240852787270 >> failure:<>>" with result "size:20" took too long (141.858375ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.298457 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (169.884127ms) to execute
Dec 19 14:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:40.299749 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (143.606507ms) to execute
Dec 19 14:17:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:55.116735 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (174.623992ms) to execute
Dec 19 14:17:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:55.116987 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (173.27469ms) to execute
Dec 19 14:17:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:17:55.117303 W | etcdserver: request "header:<ID:14919139277707563758 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:45057050 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4355 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (133.602996ms) to execute
Dec 19 14:19:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:19:46.986273 I | etcdserver: start to snapshot (applied: 49666108, lastsnap: 49656107)
Dec 19 14:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:19:47.170587 I | etcdserver: saved snapshot at index 49666108
Dec 19 14:19:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:19:47.171997 I | etcdserver: compacted raft log at 49661108
Dec 19 14:20:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:14.898932 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002f514e7.snap successfully
Dec 19 14:20:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:55.091491 I | mvcc: store.index: compact 45056773
Dec 19 14:20:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:55.103306 I | mvcc: finished scheduled compaction at 45056773 (took 10.548435ms)
