-- Logs begin at Tue 2019-12-17 08:44:24 UTC, end at Thu 2019-12-19 00:12:18 UTC. --
Dec 18 23:49:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:49:33.333063 W | wal: sync duration of 1.120917639s, expected less than 1s
Dec 18 23:51:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:51:50.307256 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15e19c187492126c\" " with result "range_response_count:1 size:498" took too long (379.825945ms) to execute
Dec 18 23:51:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:51:50.311887 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (216.575067ms) to execute
Dec 18 23:51:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:51:59.423460 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (426.812113ms) to execute
Dec 18 23:52:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:06.870475 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (675.17519ms) to execute
Dec 18 23:52:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:06.872474 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (476.319002ms) to execute
Dec 18 23:52:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:06.876593 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (215.909089ms) to execute
Dec 18 23:52:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:07.874088 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (153.18935ms) to execute
Dec 18 23:52:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:13.336392 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (429.702273ms) to execute
Dec 18 23:52:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:24.197019 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (112.660702ms) to execute
Dec 18 23:52:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:24.197369 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-47w69.15e19c262bf093a5\" " with result "range_response_count:1 size:587" took too long (102.671953ms) to execute
Dec 18 23:52:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:26.049713 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (476.778858ms) to execute
Dec 18 23:52:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:43.866253 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (257.470402ms) to execute
Dec 18 23:52:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:43.866737 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (205.395898ms) to execute
Dec 18 23:52:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:44.254129 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (114.364612ms) to execute
Dec 18 23:52:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:49.763282 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (228.744473ms) to execute
Dec 18 23:52:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:52.529377 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (238.849326ms) to execute
Dec 18 23:52:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:55.070568 W | wal: sync duration of 1.176681834s, expected less than 1s
Dec 18 23:52:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:55.070841 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (796.620875ms) to execute
Dec 18 23:52:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:55.070910 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (1.174594678s) to execute
Dec 18 23:52:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:52:55.071020 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (529.569087ms) to execute
Dec 18 23:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:01.489022 W | wal: sync duration of 1.063040697s, expected less than 1s
Dec 18 23:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:01.489286 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (385.354588ms) to execute
Dec 18 23:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:01.489384 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (864.815747ms) to execute
Dec 18 23:53:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:05.179232 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15e19c187492126c\" " with result "range_response_count:1 size:498" took too long (132.366453ms) to execute
Dec 18 23:53:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:06.383744 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (396.715776ms) to execute
Dec 18 23:53:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:13.531391 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (656.664378ms) to execute
Dec 18 23:53:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:13.531622 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (656.949194ms) to execute
Dec 18 23:53:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:13.531652 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (144.73224ms) to execute
Dec 18 23:53:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:17.437022 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (280.866149ms) to execute
Dec 18 23:53:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:17.441508 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (205.89806ms) to execute
Dec 18 23:53:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:22.553246 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cdnsc\" " with result "range_response_count:1 size:1854" took too long (630.676363ms) to execute
Dec 18 23:53:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:22.553563 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (568.788961ms) to execute
Dec 18 23:53:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:27.853483 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (177.028723ms) to execute
Dec 18 23:53:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:27.855554 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (167.166255ms) to execute
Dec 18 23:53:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:30.646042 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (124.225669ms) to execute
Dec 18 23:53:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:31.073135 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (289.733704ms) to execute
Dec 18 23:53:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:32.503751 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (501.441305ms) to execute
Dec 18 23:53:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:32.503839 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (165.825937ms) to execute
Dec 18 23:53:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:35.205515 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (336.074066ms) to execute
Dec 18 23:53:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:35.205705 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (528.600006ms) to execute
Dec 18 23:53:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:35.206330 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (138.74549ms) to execute
Dec 18 23:53:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:42.131554 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (183.497569ms) to execute
Dec 18 23:53:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:42.131661 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (261.340577ms) to execute
Dec 18 23:53:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:42.131749 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (262.156555ms) to execute
Dec 18 23:53:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:50.393506 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (167.825817ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.912876 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (170.798474ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.912955 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (141.307274ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.913289 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (142.912255ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.913461 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (143.333611ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.913545 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (141.295213ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.913616 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (143.743609ms) to execute
Dec 18 23:53:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:52.913725 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (104.719165ms) to execute
Dec 18 23:53:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:58.010092 W | wal: sync duration of 1.068714473s, expected less than 1s
Dec 18 23:53:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:58.012395 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (903.536179ms) to execute
Dec 18 23:53:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:53:58.019539 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (113.997203ms) to execute
Dec 18 23:54:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:00.611665 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (376.627115ms) to execute
Dec 18 23:54:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:02.956800 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (297.241245ms) to execute
Dec 18 23:54:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:05.471865 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (494.986936ms) to execute
Dec 18 23:54:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:06.573897 W | etcdserver: request "header:<ID:14919139277706996375 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-cdnsc.15e19c26b8fa3b94\" mod_revision:44913415 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-cdnsc.15e19c26b8fa3b94\" value_size:485 lease:5695767240852220565 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f-cdnsc.15e19c26b8fa3b94\" > >>" with result "size:20" took too long (112.237873ms) to execute
Dec 18 23:54:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:06.574528 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (364.8914ms) to execute
Dec 18 23:54:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:07.959013 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (103.336096ms) to execute
Dec 18 23:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:11.404993 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (748.059729ms) to execute
Dec 18 23:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:11.411133 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (248.628589ms) to execute
Dec 18 23:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:11.411280 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (185.714863ms) to execute
Dec 18 23:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:11.411439 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (269.19078ms) to execute
Dec 18 23:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:11.411626 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (407.822154ms) to execute
Dec 18 23:54:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:16.307128 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (770.392313ms) to execute
Dec 18 23:54:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:16.307470 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (596.816438ms) to execute
Dec 18 23:54:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:18.284484 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (229.334019ms) to execute
Dec 18 23:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:20.901782 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (401.11435ms) to execute
Dec 18 23:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:20.901886 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (449.819309ms) to execute
Dec 18 23:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:20.902352 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (537.835057ms) to execute
Dec 18 23:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:24.511352 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (171.243325ms) to execute
Dec 18 23:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:24.511464 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (236.860643ms) to execute
Dec 18 23:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:27.886714 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (311.428065ms) to execute
Dec 18 23:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:27.886864 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (258.282919ms) to execute
Dec 18 23:54:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:28.431050 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (129.697381ms) to execute
Dec 18 23:54:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:30.332711 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (418.105312ms) to execute
Dec 18 23:54:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:32.964059 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cdnsc\" " with result "range_response_count:1 size:1734" took too long (110.447929ms) to execute
Dec 18 23:54:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:34.233925 W | etcdserver: failed to revoke 4f0b6e20ca4daaea ("lease not found")
Dec 18 23:54:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:36.097421 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (108.236688ms) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.000290 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k2pjf\" " with result "range_response_count:1 size:1121" took too long (982.638145ms) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.000524 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7dhnx\" " with result "range_response_count:1 size:1121" took too long (1.005429785s) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.000549 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (1.000719334s) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.000623 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (1.001290204s) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.000748 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (1.010803539s) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.001283 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (1.012023376s) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.002356 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (529.342726ms) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.002414 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (190.924857ms) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.002509 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (427.819652ms) to execute
Dec 18 23:54:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:37.002717 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (500.079372ms) to execute
Dec 18 23:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:38.430841 W | etcdserver: request "header:<ID:14919139277706996651 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-7dhnx.15e19c5b340d2f58\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-7dhnx.15e19c5b340d2f58\" value_size:456 lease:5695767240852220565 >> failure:<>>" with result "size:20" took too long (355.262515ms) to execute
Dec 18 23:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:38.437200 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (324.798512ms) to execute
Dec 18 23:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:38.559209 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (113.324938ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.283385 W | etcdserver: request "header:<ID:14919139277706996673 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:44913768 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:587 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (546.219104ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.283902 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k2pjf\" " with result "range_response_count:1 size:1501" took too long (1.038268344s) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.288106 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (972.326001ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.288558 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (150.604733ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.289131 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (590.351364ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.289272 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (758.259006ms) to execute
Dec 18 23:54:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:40.289486 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (729.342914ms) to execute
Dec 18 23:54:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:42.265783 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cdnsc\" " with result "range_response_count:1 size:1854" took too long (340.834952ms) to execute
