-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 17:01:17 UTC. --
Oct 10 16:42:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:42:29.569495 I | mvcc: store.index: compact 32162535
Oct 10 16:47:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:47:55.148172 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (672.79509ms) to execute
Oct 10 16:47:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:47:55.148292 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-vb9b2.15cc56e346e8da29\" " with result "range_response_count:1 size:591" took too long (1.194631314s) to execute
Oct 10 16:47:59 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:47:59.267770 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (696.654232ms) to execute
Oct 10 16:48:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:00.572817 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (149.436264ms) to execute
Oct 10 16:48:03 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:03.638191 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (204.561873ms) to execute
Oct 10 16:48:03 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:03.669823 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (218.71447ms) to execute
Oct 10 16:48:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:06.073795 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (117.912467ms) to execute
Oct 10 16:48:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:10.033360 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (256.157274ms) to execute
Oct 10 16:48:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:12.941097 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (333.908776ms) to execute
Oct 10 16:48:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:16.439313 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (225.484101ms) to execute
Oct 10 16:48:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:23.902422 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (154.388276ms) to execute
Oct 10 16:48:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:30.608079 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bkxks\" " with result "range_response_count:1 size:1733" took too long (157.769944ms) to execute
Oct 10 16:48:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:34.024904 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (178.458737ms) to execute
Oct 10 16:48:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:34.025671 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (307.874533ms) to execute
Oct 10 16:48:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:39.299026 W | wal: sync duration of 1.000968766s, expected less than 1s
Oct 10 16:48:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:39.299284 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (531.204513ms) to execute
Oct 10 16:48:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:39.299298 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-g9kkm\" " with result "range_response_count:1 size:1855" took too long (409.682121ms) to execute
Oct 10 16:48:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:39.299388 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-bkxks\" " with result "range_response_count:1 size:1853" took too long (361.956162ms) to execute
Oct 10 16:48:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:39.299457 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (233.006091ms) to execute
Oct 10 16:48:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:52.888849 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (312.689491ms) to execute
Oct 10 16:48:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:48:52.888966 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (282.22134ms) to execute
Oct 10 16:49:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:49:24.453339 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (129.087267ms) to execute
Oct 10 16:49:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:49:44.562633 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-jfh9x.15cc56add2d3243c\" " with result "range_response_count:1 size:592" took too long (512.845651ms) to execute
Oct 10 16:51:01 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:51:00.999690 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (107.393362ms) to execute
Oct 10 16:51:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:51:11.352281 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (177.551626ms) to execute
Oct 10 16:52:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:52:29.648091 I | mvcc: store.index: compact 32165090
Oct 10 16:52:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:52:29.657669 I | mvcc: finished scheduled compaction at 32165090 (took 7.724015ms)
Oct 10 16:52:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:52:29.890177 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (131.5993ms) to execute
Oct 10 16:52:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:52:52.843518 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (119.753634ms) to execute
Oct 10 16:52:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:52:52.843587 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (122.550936ms) to execute
Oct 10 16:53:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:53:32.044293 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (370.005045ms) to execute
Oct 10 16:53:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:53:32.091113 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (359.299376ms) to execute
Oct 10 16:54:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:54:02.409566 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (218.44867ms) to execute
Oct 10 16:54:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:54:02.409740 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (145.570263ms) to execute
Oct 10 16:54:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:54:54.209087 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jfh9x\" " with result "range_response_count:1 size:1735" took too long (158.09274ms) to execute
Oct 10 16:55:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:02.803441 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (195.124993ms) to execute
Oct 10 16:55:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:02.803551 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (133.948214ms) to execute
Oct 10 16:55:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:02.803995 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (377.291592ms) to execute
Oct 10 16:55:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:32.733078 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (127.054437ms) to execute
Oct 10 16:55:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:33.276412 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (160.147577ms) to execute
Oct 10 16:55:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:33.331093 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (176.38764ms) to execute
Oct 10 16:55:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:33.331214 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (210.793464ms) to execute
Oct 10 16:55:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:55:55.295324 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (112.895032ms) to execute
Oct 10 16:57:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:57:29.673456 I | mvcc: store.index: compact 32166012
Oct 10 16:57:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 16:57:29.683870 I | mvcc: finished scheduled compaction at 32166012 (took 8.390015ms)
