-- Logs begin at Sat 2019-11-09 17:59:19 UTC, end at Mon 2019-11-11 19:43:23 UTC. --
Nov 11 19:21:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:21:28.167968 W | wal: sync duration of 1.073970192s, expected less than 1s
Nov 11 19:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:03.716130 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (308.71208ms) to execute
Nov 11 19:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:03.718142 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (309.232704ms) to execute
Nov 11 19:27:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:04.069443 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (342.816914ms) to execute
Nov 11 19:27:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:04.073929 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8pknt\" " with result "range_response_count:1 size:1735" took too long (128.89283ms) to execute
Nov 11 19:27:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:11.042644 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (139.736342ms) to execute
Nov 11 19:27:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:24.329747 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (116.983151ms) to execute
Nov 11 19:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:35.815364 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (253.885606ms) to execute
Nov 11 19:27:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:42.223205 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (356.639932ms) to execute
Nov 11 19:27:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:27:42.223334 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (429.868416ms) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.252405 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (689.478725ms) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.783872 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (535.432562ms) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.783914 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (1.220972781s) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.783950 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (575.6003ms) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.784047 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (631.098935ms) to execute
Nov 11 19:28:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:01.791233 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (532.90843ms) to execute
Nov 11 19:28:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:03.291034 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-pfmjh.15d63239b7c7e5cd\" " with result "range_response_count:1 size:547" took too long (104.061092ms) to execute
Nov 11 19:28:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:03.669918 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-pfmjh.15d63239bf846b39\" " with result "range_response_count:1 size:558" took too long (355.582825ms) to execute
Nov 11 19:28:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:17.301604 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (568.420116ms) to execute
Nov 11 19:28:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:21.129688 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (250.533805ms) to execute
Nov 11 19:28:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:22.051141 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (144.78941ms) to execute
Nov 11 19:28:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:22.051469 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (227.041885ms) to execute
Nov 11 19:28:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:22.051651 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (231.894391ms) to execute
Nov 11 19:28:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:39.130307 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (297.924456ms) to execute
Nov 11 19:28:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:39.130546 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (407.932734ms) to execute
Nov 11 19:28:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:39.130717 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (392.372307ms) to execute
Nov 11 19:28:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:52.858753 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-pfmjh.15d632413e49e860\" " with result "range_response_count:1 size:588" took too long (146.508551ms) to execute
Nov 11 19:28:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:54.918030 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (295.833169ms) to execute
Nov 11 19:28:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:28:58.108830 W | etcdserver: request "header:<ID:14919139277666886706 > lease_revoke:<id:4f0b6e20c7e9a3b2>" with result "size:29" took too long (230.509506ms) to execute
Nov 11 19:29:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:07.484655 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (439.332608ms) to execute
Nov 11 19:29:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:07.494336 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (233.032905ms) to execute
Nov 11 19:29:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:19.959513 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (119.045143ms) to execute
Nov 11 19:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:21.097644 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (107.26876ms) to execute
Nov 11 19:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:21.674949 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (435.551974ms) to execute
Nov 11 19:29:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:21.679485 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (420.33487ms) to execute
Nov 11 19:29:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:23.172775 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (451.348199ms) to execute
Nov 11 19:29:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:23.173360 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (193.524281ms) to execute
Nov 11 19:29:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:31.513030 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (241.420512ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.308854 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (153.687019ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.337872 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (179.164147ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.337912 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (100.086547ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.338157 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (182.814482ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.338177 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (121.270384ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.338339 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.batch\" " with result "range_response_count:1 size:622" took too long (183.077911ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.338523 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (183.298652ms) to execute
Nov 11 19:29:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:32.338728 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (145.427151ms) to execute
Nov 11 19:29:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:39.728587 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (106.959123ms) to execute
Nov 11 19:29:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:29:54.120526 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (163.186052ms) to execute
Nov 11 19:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:08.473877 W | wal: sync duration of 1.162560963s, expected less than 1s
Nov 11 19:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:08.474224 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (1.158129773s) to execute
Nov 11 19:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:08.481445 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (637.023031ms) to execute
Nov 11 19:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:08.481511 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.11017362s) to execute
Nov 11 19:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:12.804108 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (406.906182ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479293 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (969.785634ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479390 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (970.221276ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479457 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (548.336455ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479633 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (239.059075ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479834 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (902.632865ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.479868 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (670.53312ms) to execute
Nov 11 19:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:13.486997 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (631.508564ms) to execute
Nov 11 19:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:21.972256 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-g8vh6\" " with result "range_response_count:1 size:1121" took too long (114.913179ms) to execute
Nov 11 19:30:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:30.359519 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (643.336601ms) to execute
Nov 11 19:30:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:30.367471 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (624.888352ms) to execute
Nov 11 19:30:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:33.589100 I | mvcc: store.index: compact 37820400
Nov 11 19:30:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:33.598310 I | mvcc: finished scheduled compaction at 37820400 (took 7.545579ms)
Nov 11 19:30:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:33.997761 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3152" took too long (396.319374ms) to execute
Nov 11 19:30:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:33.997817 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (270.386648ms) to execute
Nov 11 19:30:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:33.997863 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (397.164103ms) to execute
Nov 11 19:30:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:34.271431 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (268.093067ms) to execute
Nov 11 19:30:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:34.477073 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (200.703886ms) to execute
Nov 11 19:30:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:34.483068 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (100.458143ms) to execute
Nov 11 19:30:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:34.483217 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (179.80547ms) to execute
Nov 11 19:30:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:34.483341 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (206.712952ms) to execute
Nov 11 19:30:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:37.474569 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (435.052428ms) to execute
Nov 11 19:30:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:37.474684 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (405.551065ms) to execute
Nov 11 19:30:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:42.393774 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (140.934851ms) to execute
Nov 11 19:30:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:44.771636 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (243.19401ms) to execute
Nov 11 19:30:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:44.771990 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (278.269787ms) to execute
Nov 11 19:30:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:46.149882 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (449.108854ms) to execute
Nov 11 19:30:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:46.150091 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (510.372181ms) to execute
Nov 11 19:30:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:49.584844 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (145.081353ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.024005 W | etcdserver: request "header:<ID:14919139277666887785 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:37821403 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (525.471395ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.025713 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (845.316162ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.028762 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1429" took too long (437.780193ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.029289 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (219.721019ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.240731 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9xthq\" " with result "range_response_count:1 size:1121" took too long (120.827997ms) to execute
Nov 11 19:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:53.240891 W | etcdserver: request "header:<ID:14919139277666887809 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-rl2j6.15d63281db08debd\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-rl2j6.15d63281db08debd\" value_size:392 lease:5695767240812111958 >> failure:<>>" with result "size:20" took too long (113.808803ms) to execute
Nov 11 19:30:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:57.468343 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (622.353645ms) to execute
Nov 11 19:30:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:57.470572 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (374.625259ms) to execute
Nov 11 19:30:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:30:57.470855 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (369.438216ms) to execute
Nov 11 19:31:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:00.843237 W | wal: sync duration of 1.028847205s, expected less than 1s
Nov 11 19:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:01.061451 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.226494604s) to execute
Nov 11 19:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:01.061617 W | etcdserver: request "header:<ID:14919139277666887902 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:37821412 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5604 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (217.805518ms) to execute
Nov 11 19:31:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:01.067034 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (762.55636ms) to execute
Nov 11 19:31:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:05.207330 W | etcdserver: request "header:<ID:14919139277666887984 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:37821452 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240812112174 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (199.653114ms) to execute
Nov 11 19:31:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:09.311528 W | etcdserver: request "header:<ID:14919139277666888018 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-g8vh6\" mod_revision:37821347 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-g8vh6\" value_size:1668 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-g8vh6\" > >>" with result "size:20" took too long (127.8189ms) to execute
Nov 11 19:31:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:09.802924 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (244.139219ms) to execute
Nov 11 19:31:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:09.807230 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (142.99138ms) to execute
Nov 11 19:31:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:20.051422 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (158.376404ms) to execute
Nov 11 19:31:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 19:31:23.416967 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8n2qn\" " with result "range_response_count:1 size:1121" took too long (171.846682ms) to execute
