-- Logs begin at Thu 2020-01-30 08:00:47 UTC, end at Sat 2020-02-01 01:50:03 UTC. --
Feb 01 01:27:16 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:16.010206 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules/\" range_end:\"/registry/networking.istio.io/destinationrules0\" " with result "range_response_count:0 size:7" took too long (108.687863ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.311081 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/handlers.config.istio.io\" " with result "range_response_count:1 size:2429" took too long (148.988744ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.324318 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (158.524364ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.324602 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/adapters.config.istio.io\" " with result "range_response_count:1 size:2609" took too long (161.338031ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.542490 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches/\" range_end:\"/registry/config.istio.io/cloudwatches0\" " with result "range_response_count:0 size:7" took too long (152.679294ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.543132 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/templates.config.istio.io\" " with result "range_response_count:1 size:2627" took too long (133.251214ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.543701 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (142.756206ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.544163 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/handlers.config.istio.io\" " with result "range_response_count:1 size:2609" took too long (153.148692ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.544211 W | etcdserver: request "header:<ID:14919139277750858540 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" mod_revision:53071733 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" value_size:2548 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" > >>" with result "size:20" took too long (132.239601ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.770631 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars/\" range_end:\"/registry/networking.istio.io/sidecars0\" " with result "range_response_count:0 size:7" took too long (157.622609ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.770685 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/cloudwatches.config.istio.io\" " with result "range_response_count:1 size:2543" took too long (155.966098ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.771277 W | etcdserver: request "header:<ID:14919139277750858555 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/zipkins.config.istio.io\" mod_revision:53071748 > success:<request_put:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/zipkins.config.istio.io\" value_size:2503 >> failure:<request_range:<key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/zipkins.config.istio.io\" > >>" with result "size:20" took too long (122.414127ms) to execute
Feb 01 01:27:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:21.785566 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" " with result "range_response_count:1 size:2521" took too long (154.067554ms) to execute
Feb 01 01:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:29.438373 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-pilot-759bbfd844-p7xvx.15ef201e720acb79\" " with result "range_response_count:1 size:497" took too long (101.336072ms) to execute
Feb 01 01:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:30.460069 W | etcdserver: request "header:<ID:14919139277750859286 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-mzxsb.15ef201d36352229\" mod_revision:53072392 > success:<request_delete_range:<key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-mzxsb.15ef201d36352229\" > > failure:<request_range:<key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-mzxsb.15ef201d36352229\" > >>" with result "size:22" took too long (353.935507ms) to execute
Feb 01 01:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:33.692706 W | etcdserver: request "header:<ID:14919139277750859681 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-mxt65.15ef22f34bfcf320\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-mxt65.15ef22f34bfcf320\" value_size:363 lease:5695767240896081354 >> failure:<>>" with result "size:20" took too long (295.833846ms) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.433634 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.274261037s) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.433803 W | etcdserver: request "header:<ID:14919139277750859720 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:53081735 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (792.541526ms) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.434440 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (761.818993ms) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.435344 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (179.6152ms) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.435733 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (704.764146ms) to execute
Feb 01 01:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:40.436833 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (503.368614ms) to execute
Feb 01 01:27:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:27:53.158814 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (538.996178ms) to execute
Feb 01 01:28:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:28:00.664912 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (119.579422ms) to execute
Feb 01 01:28:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:28:20.864965 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (164.54463ms) to execute
Feb 01 01:28:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:28:20.865204 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (254.164345ms) to execute
Feb 01 01:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:29:11.494236 I | mvcc: store.index: compact 53080357
Feb 01 01:29:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:29:11.502545 I | mvcc: finished scheduled compaction at 53080357 (took 5.877699ms)
Feb 01 01:31:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:31:11.504746 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (254.19442ms) to execute
Feb 01 01:31:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:31:34.918000 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (213.700155ms) to execute
Feb 01 01:31:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:31:34.918092 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (257.117782ms) to execute
Feb 01 01:31:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:31:34.918159 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (642.680327ms) to execute
Feb 01 01:31:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:31:45.157587 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (155.023074ms) to execute
Feb 01 01:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:32:10.492235 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (167.478749ms) to execute
Feb 01 01:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:32:10.492358 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (161.25229ms) to execute
Feb 01 01:32:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:32:40.827794 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (161.414528ms) to execute
Feb 01 01:32:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:32:40.828060 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (182.134788ms) to execute
Feb 01 01:33:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:33:35.257665 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (129.212354ms) to execute
Feb 01 01:33:41 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:33:41.955741 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (108.474649ms) to execute
Feb 01 01:34:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:34:11.527040 I | mvcc: store.index: compact 53082076
Feb 01 01:34:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:34:11.539216 I | mvcc: finished scheduled compaction at 53082076 (took 8.780921ms)
Feb 01 01:34:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:34:12.098171 W | etcdserver: request "header:<ID:14919139277750862900 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53082684 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (258.0412ms) to execute
Feb 01 01:34:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:34:12.122127 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (106.972459ms) to execute
Feb 01 01:39:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:39:11.576699 I | mvcc: store.index: compact 53082701
Feb 01 01:39:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:39:11.583605 I | mvcc: finished scheduled compaction at 53082701 (took 5.468664ms)
Feb 01 01:44:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:44:11.617402 I | mvcc: store.index: compact 53083248
Feb 01 01:44:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 01:44:11.626651 I | mvcc: finished scheduled compaction at 53083248 (took 7.061461ms)
