-- Logs begin at Thu 2019-12-19 16:58:51 UTC, end at Sat 2019-12-21 03:33:26 UTC. --
Dec 21 03:11:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:11:05.374361 W | wal: sync duration of 1.774144949s, expected less than 1s
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.437079 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (622.433737ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.437261 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (658.843032ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.855765 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (112.386561ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.856361 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gnhhg\" " with result "range_response_count:1 size:4141" took too long (686.407834ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.856535 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (414.694364ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.856731 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (743.20058ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.856987 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (733.678932ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.857139 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (415.279777ms) to execute
Dec 21 03:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:12.857583 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (414.444403ms) to execute
Dec 21 03:18:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:15.124930 W | wal: sync duration of 2.257517093s, expected less than 1s
Dec 21 03:18:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:15.684033 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (2.81489018s) to execute
Dec 21 03:18:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:15.684148 W | etcdserver: request "header:<ID:14919139277709083984 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:45446928 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (558.812001ms) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.220368 W | wal: sync duration of 1.095194068s, expected less than 1s
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223307 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-l9krn\" " with result "range_response_count:1 size:4261" took too long (2.057352667s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223408 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (2.275667853s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223513 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (2.76397354s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223739 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (1.3319647s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223764 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (2.323121901s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.223934 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-egressgateway-certs\" " with result "range_response_count:0 size:7" took too long (2.814503845s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.224036 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.353818361s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.224322 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gnhhg\" " with result "range_response_count:1 size:4261" took too long (3.351097658s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.224354 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.825813097s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.224656 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (1.903732797s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.224864 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.950597984s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.225137 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-t9kp4\" " with result "range_response_count:1 size:2433" took too long (2.673020364s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.599451 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (417.068684ms) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.599794 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (511.403848ms) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.600051 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (793.899605ms) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.600250 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (1.050363003s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.600438 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.153756556s) to execute
Dec 21 03:18:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:16.600600 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.34890679s) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.285788 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gnhhg\" " with result "range_response_count:1 size:4261" took too long (1.050945487s) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.286219 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/generic-garbage-collector\" " with result "range_response_count:1 size:274" took too long (1.049892053s) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.286410 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.051490059s) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.286602 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-mixer-service-account\" " with result "range_response_count:1 size:628" took too long (1.051752249s) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.287784 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kubernetes-dashboard\" " with result "range_response_count:1 size:523" took too long (680.807578ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.288519 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-xqzxr\" " with result "range_response_count:1 size:2447" took too long (388.95184ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.288712 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (413.183467ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.288902 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (590.181281ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.289099 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (648.95848ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.289262 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (680.833165ms) to execute
Dec 21 03:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:17.289419 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/generic-garbage-collector\" " with result "range_response_count:1 size:274" took too long (681.452989ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.030053 W | wal: sync duration of 1.733999099s, expected less than 1s
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.033958 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (1.720852492s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034038 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-citadel-service-account\" " with result "range_response_count:1 size:648" took too long (1.721746561s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034129 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (1.721271076s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034451 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (1.730956248s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034484 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (364.109008ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034568 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.715807867s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034723 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tth2t\" " with result "range_response_count:1 size:2314" took too long (589.915183ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.034860 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.340493078s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.035001 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.430198525s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.035043 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (130.352088ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.035474 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (1.722811306s) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.035866 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (428.209209ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.035976 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tth2t\" " with result "range_response_count:1 size:2314" took too long (948.473872ms) to execute
Dec 21 03:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:19.036319 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (1.150687309s) to execute
Dec 21 03:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:21.281807 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (217.853101ms) to execute
Dec 21 03:18:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:23.715948 W | wal: sync duration of 1.581090158s, expected less than 1s
Dec 21 03:18:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:23.719566 W | etcdserver: failed to revoke 4f0b6e20ca6d851c ("lease not found")
Dec 21 03:18:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:23.719615 W | etcdserver: failed to revoke 4f0b6e20ca6d851c ("lease not found")
Dec 21 03:18:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:23.719892 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-init-service-account-token-c6vx4\" " with result "range_response_count:1 size:2426" took too long (1.512670477s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.195025 W | wal: sync duration of 1.47874585s, expected less than 1s
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.198569 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.791833024s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.199257 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (2.513138634s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.199914 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (2.201823955s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.200030 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (925.391432ms) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.200229 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.90800433s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.200403 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (2.749407666s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.200565 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.140471184s) to execute
Dec 21 03:18:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:25.202912 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (203.033538ms) to execute
Dec 21 03:18:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:26.683158 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (893.967447ms) to execute
Dec 21 03:18:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:26.683642 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/instances\" range_end:\"/registry/config.istio.io/instancet\" count_only:true " with result "range_response_count:0 size:7" took too long (637.201087ms) to execute
Dec 21 03:18:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:27.807238 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-sidecar-injector-service-account-token-95kr7\" " with result "range_response_count:1 size:2510" took too long (317.27173ms) to execute
Dec 21 03:18:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:27.807321 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (217.806844ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.077369 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (372.741588ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.077710 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (528.54714ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.077883 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kubernetesenvs\" range_end:\"/registry/config.istio.io/kubernetesenvt\" count_only:true " with result "range_response_count:0 size:7" took too long (206.236964ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.078089 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (321.107447ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.078266 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (711.647738ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.585984 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (342.756499ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.586110 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (346.741738ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.586215 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (343.031931ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.907686 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (269.217442ms) to execute
Dec 21 03:18:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:31.908186 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (203.852559ms) to execute
Dec 21 03:18:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:32.113228 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (156.937274ms) to execute
Dec 21 03:18:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:32.901580 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/rbacconfigs\" range_end:\"/registry/rbac.istio.io/rbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (426.984571ms) to execute
Dec 21 03:18:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:32.901822 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (380.525071ms) to execute
Dec 21 03:18:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:35.086371 W | wal: sync duration of 1.351238684s, expected less than 1s
Dec 21 03:18:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:35.089803 W | etcdserver: failed to revoke 4f0b6e20ca6d8567 ("lease not found")
Dec 21 03:18:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:35.089936 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.16975506s) to execute
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.214644 W | wal: sync duration of 1.127765461s, expected less than 1s
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.222896 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2137" took too long (2.021959283s) to execute
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.222946 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (2.155444206s) to execute
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.223023 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds\" range_end:\"/registry/config.istio.io/dogstatsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.874082385s) to execute
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.223218 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:473" took too long (2.021717468s) to execute
Dec 21 03:18:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:36.223373 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.946876917s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.228163 W | wal: sync duration of 1.013261771s, expected less than 1s
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.230984 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.525276376s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231004 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (1.000925089s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231052 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (1.001437387s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231119 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.123279292s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231190 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.623505938s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231344 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (664.381705ms) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231468 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.025864568s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231885 W | etcdserver: read-only range request "key:\"/registry/services/specs/\" range_end:\"/registry/services/specs0\" " with result "range_response_count:36 size:25464" took too long (1.00152741s) to execute
Dec 21 03:18:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:18:37.231928 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (1.779994437s) to execute
