-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 10:37:54 UTC. --
Nov 07 10:17:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:17:08.593076 W | wal: sync duration of 1.69405743s, expected less than 1s
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375293 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "error:etcdserver: request timed out" took too long (17.517762452s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375334 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "error:etcdserver: request timed out" took too long (18.790191052s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375388 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "error:etcdserver: request timed out" took too long (19.234920414s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375429 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "error:etcdserver: request timed out" took too long (21.620360683s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375479 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "error:etcdserver: request timed out" took too long (23.221371414s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375519 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.055142481s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375551 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.169536396s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375579 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.300542206s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375620 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.522209793s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375661 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.479568627s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.375701 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.719885692s) to execute
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.772717 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.772785 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:25.773666 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.272843 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.272976 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.273016 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.773154 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.773188 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:26.773202 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.273281 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.273363 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.273405 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.773458 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.773493 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:27.773514 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.273748 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.273812 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.273829 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.773905 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.773974 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:28.773995 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.274042 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.274092 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.274107 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.774286 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.774335 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:29.774348 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.077380 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.955828774s) to execute
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.274419 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.274463 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.274479 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.428074 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.939509156s) to execute
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.726679 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.916478273s) to execute
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.774684 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.774728 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.774736 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:30.843372 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.910577605s) to execute
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.274935 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.274975 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.275035 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.775351 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.775429 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:31.775450 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.275610 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.275666 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.275681 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.775739 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.775784 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:32.775804 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.276080 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.276178 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.276197 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.662334 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.956840132s) to execute
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.776425 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.776503 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:33.776522 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.276650 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.276690 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.276713 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.776759 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.776809 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:34.776819 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.277053 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.277124 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.277145 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.363903 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.923536419s) to execute
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.777202 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.777249 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:35.777266 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.277570 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.277675 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.277713 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.777918 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.777968 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:36.777994 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.278259 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.278334 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.278406 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.778634 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.778827 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:37.778853 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.278793 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.278826 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.278839 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.779065 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.779135 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:38.779148 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.279242 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.279280 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.279291 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.779632 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.779803 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:39.779841 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.078291 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.951494468s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.280107 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.280147 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.280164 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375087 W | etcdserver: timed out waiting for read index response
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375365 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.875095998s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375401 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (23.390366033s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375450 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "error:etcdserver: request timed out" took too long (15.004603907s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375458 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "error:etcdserver: request timed out" took too long (23.924776542s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375474 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.881713459s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375494 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.203291172s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375505 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "error:etcdserver: request timed out" took too long (18.378154979s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375534 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "error:etcdserver: request timed out" took too long (26.871955611s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375551 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "error:etcdserver: request timed out" took too long (21.567149649s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375563 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "error:etcdserver: request timed out" took too long (15.00809882s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375585 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "error:etcdserver: request timed out" took too long (23.3201884s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375600 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.875493718s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375620 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.88857676s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375635 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.674517466s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375667 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (29.889694698s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375688 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "error:etcdserver: request timed out" took too long (15.01864175s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375721 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.89658068s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375837 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "error:etcdserver: request timed out" took too long (17.594659273s) to execute
Nov 07 10:27:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:40.375869 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "error:etcdserver: request timed out" took too long (29.910416396s) to execute
