-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 15:48:12 UTC. --
Oct 10 15:27:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:27:29.135971 I | mvcc: store.index: compact 32149933
Oct 10 15:45:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:45:53.205075 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (598.44639ms) to execute
Oct 10 15:45:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:45:55.903076 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (354.513508ms) to execute
Oct 10 15:45:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:45:55.903263 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (681.432334ms) to execute
Oct 10 15:45:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:45:55.903380 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (244.448181ms) to execute
Oct 10 15:46:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:00.351947 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (249.180418ms) to execute
Oct 10 15:46:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:02.753771 W | etcdserver: failed to revoke 4f0b6da58ec07a57 ("lease not found")
Oct 10 15:46:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:02.753981 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (362.222825ms) to execute
Oct 10 15:46:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:02.757266 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (309.679794ms) to execute
Oct 10 15:46:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:02.757520 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (212.910277ms) to execute
Oct 10 15:46:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:02.757576 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (150.381475ms) to execute
Oct 10 15:46:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:06.754327 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (657.812423ms) to execute
Oct 10 15:46:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:12.892181 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (112.189103ms) to execute
Oct 10 15:46:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:32.636079 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (561.101619ms) to execute
Oct 10 15:46:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:43.953069 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (381.248949ms) to execute
Oct 10 15:46:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:46:49.071067 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (282.45253ms) to execute
Oct 10 15:47:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:47:02.269519 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (132.169491ms) to execute
Oct 10 15:47:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:47:05.956194 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (145.408885ms) to execute
Oct 10 15:47:08 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 15:47:08.936716 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34525" took too long (118.921916ms) to execute
