-- Logs begin at Tue 2019-12-17 17:51:17 UTC, end at Thu 2019-12-19 07:07:16 UTC. --
Dec 19 06:43:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:43:10.081617 W | wal: sync duration of 2.010980555s, expected less than 1s
Dec 19 06:56:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:52.878560 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (131.126554ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.085001 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (194.235712ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.116157 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (166.354387ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.117056 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/grafana-6585df8c56-84rv4.15e1b369dc914e5b\" " with result "range_response_count:1 size:547" took too long (188.337409ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.117186 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (189.760473ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.117355 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (190.593807ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.343713 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (185.091457ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.381582 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-galley-56c4cc5dc6-5cxd8\" " with result "range_response_count:1 size:2262" took too long (190.761421ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.381862 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (192.303388ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.381968 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (193.29526ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.382142 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (193.490325ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.382173 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (192.930456ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.382301 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (187.820247ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.382349 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (193.475796ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.382665 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-5cxd8.15e1b36a0b39ec4e\" " with result "range_response_count:1 size:562" took too long (189.894252ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.655566 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-galley\" " with result "range_response_count:1 size:784" took too long (228.157794ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.656352 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/grafana-6585df8c56-84rv4.15e1b369dc914e5b\" " with result "range_response_count:1 size:547" took too long (224.625284ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.657372 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (226.706581ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.670853 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (221.861176ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.670925 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (214.510327ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.670996 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (202.895717ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.671228 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (214.576894ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.671399 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (221.080627ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.671551 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (222.587991ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.671745 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (216.810621ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925241 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (180.484577ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925540 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.batch\" " with result "range_response_count:1 size:622" took too long (181.349253ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925674 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (182.939259ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925769 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (182.34127ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925809 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (196.426802ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.925854 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (182.101065ms) to execute
Dec 19 06:56:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:53.960148 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t\" " with result "range_response_count:1 size:2850" took too long (204.489743ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.190915 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-t4pdg\" " with result "range_response_count:1 size:2850" took too long (173.453061ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.226591 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-init-crd-11-h6qkk\" " with result "range_response_count:1 size:1806" took too long (201.76323ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.226648 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (195.929767ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.226848 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-t4pdg\" " with result "range_response_count:1 size:2850" took too long (198.800284ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.413278 W | etcdserver: request "header:<ID:14919139277707282830 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-b2mdr\" mod_revision:44984021 > success:<request_put:<key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-b2mdr\" value_size:3276 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-b2mdr\" > >>" with result "size:20" took too long (121.006884ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.430474 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (136.624254ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.463790 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" " with result "range_response_count:1 size:2850" took too long (166.7051ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.464140 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (169.122582ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.660640 W | etcdserver: request "header:<ID:14919139277707282844 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-policy-dddd467c4-jx8nt\" mod_revision:44984027 > success:<request_put:<key:\"/registry/pods/istio-system/istio-policy-dddd467c4-jx8nt\" value_size:3482 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-policy-dddd467c4-jx8nt\" > >>" with result "size:20" took too long (141.641258ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.661888 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (162.041901ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.679551 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-5cxd8.15e1b36a0b39ec4e\" " with result "range_response_count:1 size:562" took too long (172.516651ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.679802 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" " with result "range_response_count:1 size:926" took too long (173.380214ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.680711 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-galley-56c4cc5dc6-5cxd8\" " with result "range_response_count:1 size:2262" took too long (174.244894ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.710840 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (117.736831ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.922016 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" " with result "range_response_count:1 size:1758" took too long (202.366845ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.922148 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-citadel-57cff9f899-n7pht.15e1b369cefd45a9\" " with result "range_response_count:1 size:565" took too long (201.567522ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.922188 W | etcdserver: request "header:<ID:14919139277707282861 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-security-post-install-1.1.5-r8mlb\" mod_revision:44984039 > success:<request_put:<key:\"/registry/pods/istio-system/istio-security-post-install-1.1.5-r8mlb\" value_size:2159 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-security-post-install-1.1.5-r8mlb\" > >>" with result "size:20" took too long (153.545242ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.922733 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" " with result "range_response_count:1 size:1758" took too long (173.360182ms) to execute
Dec 19 06:56:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:54.922851 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (159.508805ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.156235 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-l7tq2\" " with result "range_response_count:1 size:2747" took too long (160.886719ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.156301 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" " with result "range_response_count:1 size:926" took too long (165.767005ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.156548 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t\" " with result "range_response_count:1 size:2850" took too long (141.787546ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.156743 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t.15e1b36a505f5113\" " with result "range_response_count:1 size:587" took too long (160.637942ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.409666 W | etcdserver: request "header:<ID:14919139277707282892 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-k9sbl\" mod_revision:44984059 > success:<request_put:<key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-k9sbl\" value_size:3586 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-k9sbl\" > >>" with result "size:20" took too long (144.792835ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.411201 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-t4pdg\" " with result "range_response_count:1 size:2850" took too long (159.146767ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.420980 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (146.265257ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.421213 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (167.654246ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.421394 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-sidecar-injector-8946597f4\" " with result "range_response_count:1 size:2254" took too long (168.343901ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.421619 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-t4pdg.15e1b36a5fd40f2b\" " with result "range_response_count:1 size:587" took too long (169.412522ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.663782 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-sidecar-injector-8946597f4\" " with result "range_response_count:1 size:2254" took too long (179.835311ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.663853 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (182.267669ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.663921 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (183.177249ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.930338 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (164.27341ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.964993 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc.15e1b36a70952162\" " with result "range_response_count:1 size:587" took too long (196.406326ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.965053 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" " with result "range_response_count:1 size:2850" took too long (197.289212ms) to execute
Dec 19 06:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:55.965750 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/prometheus-848f5f9cc8-dwr4r\" " with result "range_response_count:1 size:2176" took too long (198.601165ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.167840 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-5cxd8.15e1b36a0b39ec4e\" " with result "range_response_count:1 size:562" took too long (158.455771ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.198788 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-galley-56c4cc5dc6-5cxd8\" " with result "range_response_count:1 size:2262" took too long (173.063681ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.198829 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-galley\" " with result "range_response_count:1 size:784" took too long (173.191244ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.402701 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-citadel-57cff9f899-n7pht.15e1b369cefd45a9\" " with result "range_response_count:1 size:565" took too long (134.233154ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.403200 W | etcdserver: request "header:<ID:14919139277707282968 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" mod_revision:44984045 > success:<request_put:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" value_size:1671 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" > >>" with result "size:20" took too long (134.438944ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.418591 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" " with result "range_response_count:1 size:1758" took too long (148.427085ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.617481 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-tracing-77885fdf8d-b99qf\" " with result "range_response_count:1 size:1740" took too long (113.414026ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.836362 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (122.189208ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.836505 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t.15e1b36a505f5113\" " with result "range_response_count:1 size:587" took too long (127.428526ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.836539 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t\" " with result "range_response_count:1 size:2850" took too long (127.562843ms) to execute
Dec 19 06:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:56.836683 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-jbm6t\" " with result "range_response_count:1 size:2850" took too long (123.663311ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.051072 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" " with result "range_response_count:1 size:2334" took too long (113.807974ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.051176 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" " with result "range_response_count:1 size:2334" took too long (113.587433ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.051208 W | etcdserver: request "header:<ID:14919139277707283026 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-x2vvj.15e1b36afb4dc109\" mod_revision:44984135 > success:<request_put:<key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-x2vvj.15e1b36afb4dc109\" value_size:466 lease:5695767240852506836 >> failure:<request_range:<key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-x2vvj.15e1b36afb4dc109\" > >>" with result "size:20" took too long (113.141232ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.273499 W | etcdserver: request "header:<ID:14919139277707283049 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" mod_revision:44984126 > success:<request_put:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" value_size:1671 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-n7pht\" > >>" with result "size:20" took too long (116.691433ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.273676 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-citadel-57cff9f899-n7pht.15e1b369cefd45a9\" " with result "range_response_count:1 size:565" took too long (126.058466ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.485313 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-wwlql\" " with result "range_response_count:1 size:2950" took too long (145.42056ms) to execute
Dec 19 06:56:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:56:57.485631 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-telemetry\" " with result "range_response_count:1 size:959" took too long (144.121642ms) to execute
Dec 19 06:57:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:04.159313 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (447.900862ms) to execute
Dec 19 06:57:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:04.159459 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (609.993755ms) to execute
Dec 19 06:57:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:04.306217 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (140.920083ms) to execute
Dec 19 06:57:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:12.969340 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (252.063114ms) to execute
Dec 19 06:57:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:15.681595 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (339.257501ms) to execute
Dec 19 06:57:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:57:53.313403 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (132.152082ms) to execute
Dec 19 06:58:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:58:13.273859 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (246.242629ms) to execute
