-- Logs begin at Wed 2020-01-29 20:49:21 UTC, end at Fri 2020-01-31 19:57:49 UTC. --
Jan 31 19:35:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:35:00.485811 W | etcdserver: request "header:<ID:14919139277750616561 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:53020035 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4105 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (115.513669ms) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.186705 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-fhtjr\" " with result "range_response_count:1 size:2440" took too long (1.410588945s) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.284778 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (491.654072ms) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.285252 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (664.185954ms) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.285692 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.501017214s) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.285914 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (1.342444573s) to execute
Jan 31 19:44:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:26.411317 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-galley-service-account\" " with result "range_response_count:1 size:636" took too long (220.213391ms) to execute
Jan 31 19:44:27 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:27.671278 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (257.04792ms) to execute
Jan 31 19:44:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:28.175932 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (382.350408ms) to execute
Jan 31 19:44:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:28.177986 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (249.765682ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.175324 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (955.434752ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.206092 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (753.265255ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.206288 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (581.167591ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.206468 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (690.678715ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.206776 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (600.624695ms) to execute
Jan 31 19:44:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:37.207771 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (674.966213ms) to execute
Jan 31 19:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:43.273760 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (350.270778ms) to execute
Jan 31 19:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:43.281341 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (353.941336ms) to execute
Jan 31 19:44:43 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:43.281694 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotas\" range_end:\"/registry/config.istio.io/quotat\" count_only:true " with result "range_response_count:0 size:7" took too long (239.606206ms) to execute
Jan 31 19:44:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:53.750199 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (398.620452ms) to execute
Jan 31 19:44:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:53.750378 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (243.531781ms) to execute
Jan 31 19:44:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:44:58.356049 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (426.694405ms) to execute
Jan 31 19:45:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:06.945777 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (242.234882ms) to execute
Jan 31 19:45:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:06.945836 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (321.485868ms) to execute
Jan 31 19:45:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:06.945895 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (343.964222ms) to execute
Jan 31 19:45:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:11.772146 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (351.960542ms) to execute
Jan 31 19:45:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:11.772655 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (319.853867ms) to execute
Jan 31 19:45:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:11.772875 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (741.536032ms) to execute
Jan 31 19:45:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:11.772919 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (741.483172ms) to execute
Jan 31 19:45:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:11.773202 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (407.508241ms) to execute
Jan 31 19:45:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:12.912282 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (477.876954ms) to execute
Jan 31 19:45:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:12.939398 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (491.880039ms) to execute
Jan 31 19:45:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:23.047448 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (596.788034ms) to execute
Jan 31 19:45:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:23.072090 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4181" took too long (202.712919ms) to execute
Jan 31 19:45:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:24.009809 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (106.857373ms) to execute
Jan 31 19:45:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:24.009994 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (166.786935ms) to execute
Jan 31 19:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:44.395362 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (249.758251ms) to execute
Jan 31 19:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:44.395714 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (293.803498ms) to execute
Jan 31 19:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:44.395953 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (121.024883ms) to execute
Jan 31 19:45:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:50.716551 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4181" took too long (245.464223ms) to execute
Jan 31 19:45:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:52.167532 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (210.046845ms) to execute
Jan 31 19:45:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:52.167578 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (212.333729ms) to execute
Jan 31 19:45:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:45:52.167695 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (211.070143ms) to execute
Jan 31 19:46:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:03.599999 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (145.995952ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.358098 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (137.697567ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.358194 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (381.146652ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.552733 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (151.634596ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.772235 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (161.199361ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.772664 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (210.3337ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.919338 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (118.360465ms) to execute
Jan 31 19:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:04.919458 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (103.745045ms) to execute
Jan 31 19:46:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:06.884421 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (282.268723ms) to execute
Jan 31 19:46:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:06.909777 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (277.649156ms) to execute
Jan 31 19:46:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:11.512579 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ndkk6\" " with result "range_response_count:1 size:4261" took too long (570.278097ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.356713 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (827.302159ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.357532 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (679.577823ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.357823 W | etcdserver: failed to revoke 4f0b6e20cce6c51a ("lease not found")
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.358296 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (753.994405ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.359584 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (829.571138ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.685468 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (187.498961ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.685549 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (196.404656ms) to execute
Jan 31 19:46:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:12.692253 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (128.813556ms) to execute
Jan 31 19:46:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:15.160908 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (235.96038ms) to execute
Jan 31 19:46:18 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:18.299332 W | wal: sync duration of 1.371635717s, expected less than 1s
Jan 31 19:46:18 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:18.302846 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (1.329657624s) to execute
Jan 31 19:46:18 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:18.314728 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (446.555479ms) to execute
Jan 31 19:46:18 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:18.315112 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.306928012s) to execute
Jan 31 19:46:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:21.302258 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (163.522559ms) to execute
Jan 31 19:46:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:23.660262 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (307.19473ms) to execute
Jan 31 19:46:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:23.664690 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (219.481504ms) to execute
Jan 31 19:46:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:23.665393 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/checknothings\" range_end:\"/registry/config.istio.io/checknothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (145.272956ms) to execute
Jan 31 19:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:34.378436 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (101.955128ms) to execute
Jan 31 19:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:34.378505 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (459.148024ms) to execute
Jan 31 19:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:34.378655 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (695.889847ms) to execute
Jan 31 19:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:34.378806 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (696.069508ms) to execute
Jan 31 19:46:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:35.557236 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (246.991605ms) to execute
Jan 31 19:46:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:35.557625 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (118.663731ms) to execute
Jan 31 19:46:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:37.109228 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (467.3836ms) to execute
Jan 31 19:46:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:37.120831 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (244.814215ms) to execute
Jan 31 19:46:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:37.121093 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (173.886754ms) to execute
Jan 31 19:46:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:47.867501 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-fhtjr\" " with result "range_response_count:1 size:2440" took too long (481.477458ms) to execute
Jan 31 19:46:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:47.867758 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (697.738284ms) to execute
Jan 31 19:46:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:46:57.840694 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (426.72423ms) to execute
Jan 31 19:47:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:06.681100 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (124.940854ms) to execute
Jan 31 19:47:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:06.681306 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (124.937345ms) to execute
Jan 31 19:47:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:06.880143 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (124.662494ms) to execute
Jan 31 19:47:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:13.183731 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (254.928193ms) to execute
Jan 31 19:47:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:13.184111 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (270.838236ms) to execute
Jan 31 19:47:31 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:31.474337 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (114.270538ms) to execute
Jan 31 19:47:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:50.569458 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ct268\" " with result "range_response_count:1 size:4398" took too long (176.484778ms) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.832138 W | etcdserver: request "header:<ID:14919139277750625371 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:53022092 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240895849561 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (803.761704ms) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.832543 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (785.843812ms) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.832573 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (219.698645ms) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.832609 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (1.241618222s) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.833033 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (451.296353ms) to execute
Jan 31 19:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:55.833158 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (422.921493ms) to execute
Jan 31 19:47:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:56.331545 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (126.052727ms) to execute
Jan 31 19:47:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:47:58.971248 W | etcdserver: request "header:<ID:14919139277750625440 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:53022078 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (149.570545ms) to execute
Jan 31 19:48:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:04.121627 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (147.657761ms) to execute
Jan 31 19:48:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:13.911800 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (369.771053ms) to execute
Jan 31 19:48:14 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:14.530833 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (243.133423ms) to execute
Jan 31 19:48:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:24.506255 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (180.422425ms) to execute
