-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:33:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:13.312672 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.127754144s) to execute
Oct 10 07:33:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:13.312717 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (354.770998ms) to execute
Oct 10 07:33:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:13.312798 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (439.147908ms) to execute
Oct 10 07:33:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:13.313023 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.044808641s) to execute
Oct 10 07:33:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:13.313115 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (706.309115ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951128 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (149.606813ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951242 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (792.403278ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951262 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (641.338394ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951383 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (789.275236ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951498 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (567.355152ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951517 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (515.828717ms) to execute
Oct 10 07:33:14 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:14.951704 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (129.787677ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.122922 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (554.999263ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123060 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (300.040946ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123126 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (550.159124ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123228 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (299.719685ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123358 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (298.76502ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123488 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (297.667908ms) to execute
Oct 10 07:33:16 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:16.123935 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (300.600276ms) to execute
Oct 10 07:33:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:17.676924 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/authorizations\" range_end:\"/registry/config.istio.io/authorizationt\" count_only:true " with result "range_response_count:0 size:7" took too long (409.376759ms) to execute
Oct 10 07:33:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:17.677652 W | etcdserver: request "header:<ID:14919138748426567548 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32059425 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (337.486101ms) to execute
Oct 10 07:33:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:17.678185 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (618.884386ms) to execute
Oct 10 07:33:17 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:17.678629 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (315.094914ms) to execute
Oct 10 07:33:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:19.062321 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.177268016s) to execute
Oct 10 07:33:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:19.062392 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (1.144555607s) to execute
Oct 10 07:33:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:19.062474 W | etcdserver: request "header:<ID:14919138748426567553 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:32059429 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:7976 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (229.882703ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.464956 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (419.135092ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.465010 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecbindings\" range_end:\"/registry/config.istio.io/httpapispecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (454.110456ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.465120 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (417.551289ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.465356 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (418.664259ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.465488 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kuberneteses\" range_end:\"/registry/config.istio.io/kuberneteset\" count_only:true " with result "range_response_count:0 size:9" took too long (615.553112ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.466003 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (386.836803ms) to execute
Oct 10 07:33:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:21.466942 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (383.201875ms) to execute
Oct 10 07:33:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:22.057551 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (433.571475ms) to execute
Oct 10 07:33:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:22.057684 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (487.22555ms) to execute
Oct 10 07:33:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:24.765138 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (999.794687ms) to execute
Oct 10 07:33:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:24.765348 W | etcdserver: request "header:<ID:14919138748426567611 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059437 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (762.957745ms) to execute
Oct 10 07:33:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:24.765492 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (754.337585ms) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317130 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/edges\" range_end:\"/registry/config.istio.io/edget\" count_only:true " with result "range_response_count:0 size:7" took too long (1.06373137s) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317180 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.074452002s) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317213 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (1.039062037s) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317422 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.027918537s) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317736 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (829.745781ms) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.317904 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (823.398626ms) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.318099 W | etcdserver: request "header:<ID:14919138748426567622 > lease_revoke:<id:4f0b6da58ebb3f1b>" with result "size:29" took too long (149.659657ms) to execute
Oct 10 07:33:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:26.318142 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (994.957831ms) to execute
Oct 10 07:33:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:27.436057 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (209.24939ms) to execute
Oct 10 07:33:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:27.436114 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (274.977801ms) to execute
Oct 10 07:33:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:27.436195 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (964.134275ms) to execute
Oct 10 07:33:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:27.436273 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (876.220507ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.519885 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.188986173s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520016 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (952.424776ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520082 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (1.026626058s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520165 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.436311797s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520218 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (715.757002ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520268 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.191515309s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520371 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (1.090044678s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520516 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.364749515s) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.520796 W | etcdserver: request "header:<ID:14919138748426567648 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32059446 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (436.227694ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.521272 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/meshpolicies\" range_end:\"/registry/authentication.istio.io/meshpoliciet\" count_only:true " with result "range_response_count:0 size:9" took too long (300.403158ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.528103 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (146.724576ms) to execute
Oct 10 07:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:29.528338 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (144.918928ms) to execute
Oct 10 07:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:31.049807 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (105.893431ms) to execute
Oct 10 07:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:31.050443 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches\" range_end:\"/registry/config.istio.io/cloudwatchet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.409344667s) to execute
Oct 10 07:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:31.050864 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (1.00758511s) to execute
Oct 10 07:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:31.051282 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (797.183719ms) to execute
Oct 10 07:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:31.051704 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (484.193223ms) to execute
Oct 10 07:33:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:32.168509 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (104.48598ms) to execute
Oct 10 07:33:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:32.168658 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/checknothings\" range_end:\"/registry/config.istio.io/checknothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (264.932034ms) to execute
Oct 10 07:33:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:32.168771 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (173.771035ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.613768 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (2.00316192s) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.613862 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (902.394546ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614055 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (836.938023ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614104 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.736156528s) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614264 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (831.246222ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614453 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-g9fv8\" " with result "range_response_count:1 size:2433" took too long (1.295852125s) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614674 W | etcdserver: request "header:<ID:14919138748426567717 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059458 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (830.284032ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.614980 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "range_response_count:0 size:9" took too long (718.409851ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.615158 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses\" range_end:\"/registry/config.istio.io/bypasset\" count_only:true " with result "range_response_count:0 size:7" took too long (693.737563ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.615865 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (554.88068ms) to execute
Oct 10 07:33:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:35.615914 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (273.230714ms) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.402937 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kubernetesenvs\" range_end:\"/registry/config.istio.io/kubernetesenvt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.539354237s) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.403525 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (861.464008ms) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.403920 W | etcdserver: request "header:<ID:14919138748426567729 > lease_revoke:<id:4f0b6da58ebb3fa2>" with result "size:29" took too long (730.632392ms) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.404086 W | etcdserver: failed to revoke 4f0b6da58ebb3fa2 ("lease not found")
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.404488 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2134" took too long (610.444298ms) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.407725 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (485.649212ms) to execute
Oct 10 07:33:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:37.408191 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:476" took too long (613.58623ms) to execute
Oct 10 07:33:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:38.718409 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.085824374s) to execute
Oct 10 07:33:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:38.718535 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1478" took too long (1.176528083s) to execute
Oct 10 07:33:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:38.718627 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.085114284s) to execute
Oct 10 07:33:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:38.718810 W | etcdserver: request "header:<ID:14919138748426567742 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32059462 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (997.857093ms) to execute
Oct 10 07:33:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:40.677271 W | wal: sync duration of 1.134901702s, expected less than 1s
Oct 10 07:33:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:33:40.677662 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1911" took too long (1.716592517s) to execute
