-- Logs begin at Wed 2020-01-29 20:49:21 UTC, end at Fri 2020-01-31 19:33:30 UTC. --
Jan 31 19:10:14 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:10:14.309602 W | etcdserver: request "header:<ID:14919139277750599625 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-9bgx8\" mod_revision:53016297 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-9bgx8\" value_size:2870 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-9bgx8\" > >>" with result "size:20" took too long (131.679937ms) to execute
Jan 31 19:14:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:08.087740 I | mvcc: finished scheduled compaction at 53015727 (took 5.714347ms)
Jan 31 19:14:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:09.287941 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/instances\" range_end:\"/registry/config.istio.io/instancet\" count_only:true " with result "range_response_count:0 size:7" took too long (591.924133ms) to execute
Jan 31 19:14:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:09.288066 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (920.579408ms) to execute
Jan 31 19:14:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:09.288783 W | etcdserver: request "header:<ID:14919139277750602892 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:53017360 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (584.06014ms) to execute
Jan 31 19:14:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:09.303335 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (489.261768ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521142 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (118.673013ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521196 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/default-token-2zrpp\" " with result "range_response_count:1 size:2293" took too long (481.777156ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521456 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (758.476742ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521478 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (111.204816ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521666 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5098" took too long (459.249266ms) to execute
Jan 31 19:14:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:21.521815 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:460" took too long (758.981496ms) to execute
Jan 31 19:14:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:26.244858 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (694.851258ms) to execute
Jan 31 19:14:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:26.245060 W | etcdserver: request "header:<ID:14919139277750603054 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:53017393 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4105 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (376.129784ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664476 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (405.098527ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664528 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (199.034867ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664605 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (199.005749ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664677 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (198.9271ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664742 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (199.710692ms) to execute
Jan 31 19:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:28.664842 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (198.759483ms) to execute
Jan 31 19:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:50.861249 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:19 size:76608" took too long (214.780165ms) to execute
Jan 31 19:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:50.866556 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (163.559406ms) to execute
Jan 31 19:14:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:14:55.983849 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (147.648022ms) to execute
Jan 31 19:15:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:15:06.621779 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5098" took too long (541.133026ms) to execute
Jan 31 19:15:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:15:36.239943 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5098" took too long (166.606689ms) to execute
Jan 31 19:15:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:15:57.921917 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (383.314657ms) to execute
Jan 31 19:15:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:15:57.923638 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (129.705302ms) to execute
Jan 31 19:16:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:16:20.313790 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/gateways\" range_end:\"/registry/networking.istio.io/gatewayt\" count_only:true " with result "range_response_count:0 size:9" took too long (189.667906ms) to execute
Jan 31 19:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:16:44.379796 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (103.663244ms) to execute
Jan 31 19:17:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:17:07.624940 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (559.551529ms) to execute
Jan 31 19:17:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:17:07.625005 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (504.123407ms) to execute
Jan 31 19:17:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:17:07.625235 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (134.84104ms) to execute
Jan 31 19:17:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:17:07.625307 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (544.269025ms) to execute
Jan 31 19:19:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:08.093656 I | mvcc: store.index: compact 53017380
Jan 31 19:19:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:08.102555 I | mvcc: finished scheduled compaction at 53017380 (took 7.226421ms)
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.161238 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (924.385244ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.161328 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (792.097605ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.161473 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (995.111136ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.161822 W | etcdserver: request "header:<ID:14919139277750606023 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:53017955 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5025 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (606.738545ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.187969 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-wnnr2.15ef0ea981ab85cf\" " with result "range_response_count:1 size:587" took too long (389.206643ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.219754 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (379.056442ms) to execute
Jan 31 19:19:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:19:09.371263 W | etcdserver: read-only range request "key:\"/registry/masterleases/\" range_end:\"/registry/masterleases0\" " with result "range_response_count:1 size:133" took too long (109.043568ms) to execute
Jan 31 19:21:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:21:00.022651 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (189.977259ms) to execute
Jan 31 19:21:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:21:00.022698 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (212.054723ms) to execute
Jan 31 19:24:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:08.106364 I | mvcc: store.index: compact 53017973
Jan 31 19:24:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:08.113265 I | mvcc: finished scheduled compaction at 53017973 (took 5.186521ms)
Jan 31 19:24:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:08.397972 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (242.519956ms) to execute
Jan 31 19:24:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:08.398109 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:80751" took too long (163.957257ms) to execute
Jan 31 19:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:17.643985 N | compactor: Starting auto-compaction at revision 52949776
Jan 31 19:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:24:17.644410 N | compactor: Finished auto-compaction at revision 52949776
Jan 31 19:29:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:29:08.118599 I | mvcc: store.index: compact 53018529
Jan 31 19:29:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:29:08.128353 I | mvcc: finished scheduled compaction at 53018529 (took 7.695305ms)
Jan 31 19:29:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:29:08.300096 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (101.20656ms) to execute
