-- Logs begin at Fri 2019-10-25 18:53:13 UTC, end at Thu 2019-10-31 18:37:26 UTC. --
Oct 31 18:16:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:16:16.846053 I | mvcc: store.index: compact 35228175
Oct 31 18:25:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:31.749716 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (135.459663ms) to execute
Oct 31 18:25:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:33.330741 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (135.56903ms) to execute
Oct 31 18:25:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:33.896411 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (516.843883ms) to execute
Oct 31 18:25:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:33.900973 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (349.949503ms) to execute
Oct 31 18:25:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:33.901173 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (142.632982ms) to execute
Oct 31 18:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:38.759854 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (355.729202ms) to execute
Oct 31 18:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:38.760003 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (835.391891ms) to execute
Oct 31 18:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:41.810702 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xglkv\" " with result "range_response_count:1 size:1992" took too long (191.760198ms) to execute
Oct 31 18:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:41.810789 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (431.951514ms) to execute
Oct 31 18:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:41.811040 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (431.050862ms) to execute
Oct 31 18:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:49.054093 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (182.37678ms) to execute
Oct 31 18:25:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:25:50.088487 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (114.276568ms) to execute
Oct 31 18:26:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:01.337391 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (211.10178ms) to execute
Oct 31 18:26:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:04.363427 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (210.961726ms) to execute
Oct 31 18:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:06.555570 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-fvgw6.15d2cdf801d33221\" " with result "range_response_count:1 size:550" took too long (231.77575ms) to execute
Oct 31 18:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:06.555675 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (183.166105ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.186002 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (762.968149ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.262920 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (681.897955ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.263277 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (360.297672ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.947616 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (567.494039ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.953324 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (240.825173ms) to execute
Oct 31 18:26:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:13.953420 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (139.36572ms) to execute
Oct 31 18:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:17.093588 I | mvcc: store.index: compact 35229926
Oct 31 18:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:17.099975 I | mvcc: finished scheduled compaction at 35229926 (took 4.943683ms)
Oct 31 18:26:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:45.467287 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (123.459533ms) to execute
Oct 31 18:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:50.762601 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (513.176454ms) to execute
Oct 31 18:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:26:50.762663 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (451.332991ms) to execute
Oct 31 18:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:31:17.207530 I | mvcc: store.index: compact 35230649
Oct 31 18:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:31:17.208935 W | etcdserver: request "header:<ID:14919139277656612802 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:35230649 > " with result "size:7" took too long (104.082349ms) to execute
Oct 31 18:31:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:31:17.213262 I | mvcc: finished scheduled compaction at 35230649 (took 4.214056ms)
