-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 04:40:26 UTC. --
Dec 18 04:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:18:12.120475 W | wal: sync duration of 1.323514896s, expected less than 1s
Dec 18 04:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:08.366411 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "error:etcdserver: request timed out" took too long (16.617158095s) to execute
Dec 18 04:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:08.367388 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "error:etcdserver: request timed out" took too long (16.617025424s) to execute
Dec 18 04:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:08.839362 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:08.839441 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:08.839896 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.339547 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.339623 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.339648 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.839733 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.839797 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:09.839822 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.038490 W | wal: sync duration of 46.9224547s, expected less than 1s
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.340061 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.340204 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.340226 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.840356 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.840493 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:10.840585 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.150661 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.905912517s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.203787 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4hkwr\" " with result "error:context canceled" took too long (9.925184272s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.203982 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.891865543s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.204028 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.940015483s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.214932 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lz8qj\" " with result "error:context canceled" took too long (9.910425129s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.219071 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.911616423s) to execute
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.340387 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.340429 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.340450 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.840652 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.840732 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:11.840754 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.110380 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.95485417s) to execute
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.341012 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.341064 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.341087 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.841062 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.841111 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:12.841146 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.341343 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.341503 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.341530 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.841594 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.841698 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:13.841902 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.341708 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.341760 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.341768 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.842037 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.842124 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:14.842146 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.342177 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.342239 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.342248 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.842496 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.842614 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:15.842647 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.342607 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.342658 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.342671 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.842860 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.842914 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.842922 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.873624 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pj7dc\" " with result "error:context canceled" took too long (4.069800596s) to execute
Dec 18 04:30:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:16.873934 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.93454941s) to execute
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.343080 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.343134 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.343146 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.843388 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.843512 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:17.843554 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.343621 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.343686 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.343696 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.843807 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.843903 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:18.843920 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.343974 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.344030 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.344055 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.844412 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.844465 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:19.844476 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.344550 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.344605 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.344644 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.844726 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.844780 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:20.844804 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.134951 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.983616074s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.206140 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.936492555s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.207541 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1.15d2b86a2e76e0bc\" " with result "error:context canceled" took too long (9.91660255s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.208556 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.914757005s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.209257 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.943284163s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.210154 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4hkwr\" " with result "error:context canceled" took too long (9.914133936s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.210279 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lz8qj\" " with result "error:context canceled" took too long (9.911225524s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.344971 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.345016 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.345036 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.739144 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "error:context canceled" took too long (13.322034825s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.739322 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "error:context canceled" took too long (13.321993735s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.740568 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "error:context canceled" took too long (13.323775537s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.742230 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "error:context canceled" took too long (13.325118491s) to execute
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.845310 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.845361 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:21.845392 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.115314 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.95497871s) to execute
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.345257 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.345300 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.345314 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.845567 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.845629 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:22.845638 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.345875 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.345968 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.346010 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.846143 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.846193 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:23.846220 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.003113 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:context canceled" took too long (30.557956978s) to execute
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.281227 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "error:context canceled" took too long (30.836098627s) to execute
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.346346 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.346389 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.346400 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.846523 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.846583 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.846611 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:24.991560 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:context canceled" took too long (31.546613142s) to execute
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.346852 W | etcdserver: failed to revoke 4f0b6e20ca40e0a6 ("etcdserver: request timed out")
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.346906 W | etcdserver: failed to revoke 4f0b6e20ca416d15 ("etcdserver: request timed out")
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.346927 W | etcdserver: failed to revoke 4f0b6e20ca416d76 ("etcdserver: request timed out")
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.385819 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "error:context canceled" took too long (31.943981236s) to execute
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.803768 W | etcdserver: request "header:<ID:14919139277706194304 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44711649 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<>>" with result "size:20" took too long (15.764762368s) to execute
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.807040 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (32.358158794s) to execute
Dec 18 04:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:25.807420 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (32.358762552s) to execute
