-- Logs begin at Thu 2019-09-26 08:24:48 UTC, end at Fri 2019-09-27 22:18:38 UTC. --
Sep 27 21:56:44 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:56:44.298581 W | etcdserver: request "header:<ID:14919135698845689124 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15c86a59d1739797\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15c86a59d1739797\" value_size:354 lease:5695763661990913290 >> failure:<>>" with result "size:20" took too long (138.143479ms) to execute
Sep 27 21:59:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:06.414432 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-2wzrr.15c86a6d4f3fe075\" " with result "range_response_count:1 size:587" took too long (523.635929ms) to execute
Sep 27 21:59:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:09.325540 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rvnhf\" " with result "range_response_count:1 size:1619" took too long (487.653174ms) to execute
Sep 27 21:59:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:09.325677 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rvnhf.15c86a4f14571c60\" " with result "range_response_count:1 size:547" took too long (483.091366ms) to execute
Sep 27 21:59:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:10.499906 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1476" took too long (181.8714ms) to execute
Sep 27 21:59:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:10.500162 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9zgls.15c86a4f8b78ef92\" " with result "range_response_count:1 size:468" took too long (125.674731ms) to execute
Sep 27 21:59:11 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:11.293545 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (550.096364ms) to execute
Sep 27 21:59:11 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:11.293624 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9zgls\" " with result "range_response_count:1 size:1623" took too long (669.380536ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331148 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (177.092749ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331212 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (178.172154ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331238 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9mksb.15c86a5034466a46\" " with result "range_response_count:1 size:468" took too long (203.49283ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331282 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (178.412746ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331314 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-hb46f\" " with result "range_response_count:1 size:2434" took too long (334.595681ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331362 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (177.383587ms) to execute
Sep 27 21:59:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:18.331424 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (178.396182ms) to execute
Sep 27 21:59:20 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:20.701725 W | etcdserver: request "header:<ID:14919135698845690634 > lease_revoke:<id:4f0b6adf858bea3b>" with result "size:29" took too long (476.40437ms) to execute
Sep 27 21:59:20 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:20.702642 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (398.136869ms) to execute
Sep 27 21:59:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:21.920293 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (599.711186ms) to execute
Sep 27 21:59:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:21.920521 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (304.55275ms) to execute
Sep 27 21:59:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:21.920542 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a70cb9722c6\" " with result "range_response_count:1 size:589" took too long (430.455674ms) to execute
Sep 27 21:59:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:21.920732 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (176.27024ms) to execute
Sep 27 21:59:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:21.920891 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (308.926992ms) to execute
Sep 27 21:59:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:23.751770 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-z8xmp.15c86a6f0e211a55\" " with result "range_response_count:1 size:588" took too long (363.275992ms) to execute
Sep 27 21:59:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:23.751912 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (190.9947ms) to execute
Sep 27 21:59:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:23.752152 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z8xmp\" " with result "range_response_count:1 size:1619" took too long (363.522566ms) to execute
Sep 27 21:59:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:25.236807 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nz4nz.15c86a50295f6a7c\" " with result "range_response_count:1 size:468" took too long (999.262558ms) to execute
Sep 27 21:59:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:25.237180 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (831.985701ms) to execute
Sep 27 21:59:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:25.237522 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (376.558848ms) to execute
Sep 27 21:59:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:25.238757 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9mksb\" " with result "range_response_count:1 size:1855" took too long (189.80833ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.128836 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (160.200694ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.129271 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (256.701598ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.129693 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (245.760985ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.130141 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (169.686326ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.990649 W | etcdserver: request "header:<ID:14919135698845690753 > lease_revoke:<id:4f0b6adf858beab8>" with result "size:29" took too long (761.259427ms) to execute
Sep 27 21:59:30 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:30.990742 W | etcdserver: failed to revoke 4f0b6adf858beab8 ("lease not found")
Sep 27 21:59:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:40.013314 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (1.085181232s) to execute
Sep 27 21:59:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:40.013473 W | etcdserver: request "header:<ID:14919135698845690835 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-k5snv.15c86a79977c77ac\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-k5snv.15c86a79977c77ac\" value_size:484 lease:5695763661990914404 >> failure:<>>" with result "size:20" took too long (738.417775ms) to execute
Sep 27 21:59:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:40.013683 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9zgls.15c86a6554e1d22a\" " with result "range_response_count:1 size:590" took too long (575.871208ms) to execute
Sep 27 21:59:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:40.013788 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (588.426192ms) to execute
Sep 27 21:59:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:40.013872 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-grafana-token-6g62w\" " with result "range_response_count:1 size:2427" took too long (343.42265ms) to execute
Sep 27 21:59:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:42.036011 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-m265b\" " with result "range_response_count:1 size:1741" took too long (574.704241ms) to execute
Sep 27 21:59:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:42.036143 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (646.606138ms) to execute
Sep 27 21:59:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:42.036268 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (995.986479ms) to execute
Sep 27 21:59:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:42.036361 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5bdxg.15c86a77dde2db6c\" " with result "range_response_count:1 size:589" took too long (176.096625ms) to execute
Sep 27 21:59:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:42.036690 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (103.659841ms) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.826112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (1.130510143s) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.826188 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (703.862493ms) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.826731 W | etcdserver: request "header:<ID:14919135698845690866 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:30641701 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4301 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (552.331596ms) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.827198 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5bdxg.15c86a783ec77027\" " with result "range_response_count:1 size:590" took too long (337.017128ms) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.827408 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (265.39485ms) to execute
Sep 27 21:59:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:43.828091 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:11 size:21234" took too long (1.336248993s) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.350486 W | wal: sync duration of 1.298370687s, expected less than 1s
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.353629 W | etcdserver: request "header:<ID:14919135698845690876 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:30641704 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (1.301254906s) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.354443 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:33744" took too long (1.280789862s) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.361394 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.119675948s) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.365943 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (209.397655ms) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.366243 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rvnhf.15c86a6aa5314ca8\" " with result "range_response_count:1 size:588" took too long (912.55161ms) to execute
Sep 27 21:59:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:45.366583 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.112725026s) to execute
Sep 27 21:59:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:47.210106 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.091715879s) to execute
Sep 27 21:59:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:47.210152 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (584.389325ms) to execute
Sep 27 21:59:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:47.210239 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (881.852055ms) to execute
Sep 27 21:59:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:47.210318 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.563954917s) to execute
Sep 27 21:59:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:47.211172 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (367.310039ms) to execute
Sep 27 21:59:49 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:49.801178 W | etcdserver: request "header:<ID:14919135698845690962 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-9zgls.15c86a6554e1d22a\" mod_revision:30641719 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-9zgls.15c86a6554e1d22a\" value_size:485 lease:5695763661990915076 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f-9zgls.15c86a6554e1d22a\" > >>" with result "size:20" took too long (362.210162ms) to execute
Sep 27 21:59:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:53.149099 W | wal: sync duration of 1.062751117s, expected less than 1s
Sep 27 21:59:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:53.151970 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-5bdxg.15c86a77dde2db6c\" " with result "range_response_count:1 size:589" took too long (1.283043035s) to execute
Sep 27 21:59:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:53.152130 W | etcdserver: request "header:<ID:14919135698845690975 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-z8xmp.15c86a7a64cf83e2\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-z8xmp.15c86a7a64cf83e2\" value_size:459 lease:5695763661990915076 >> failure:<>>" with result "size:20" took too long (1.065511492s) to execute
Sep 27 21:59:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:53.152292 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-z8xmp\" " with result "range_response_count:1 size:1619" took too long (519.985079ms) to execute
Sep 27 21:59:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:53.152392 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (567.575058ms) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.705860 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a5129bc3c72\" " with result "range_response_count:1 size:468" took too long (1.450614549s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.705910 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.284652373s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.706315 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-m265b\" " with result "range_response_count:1 size:1621" took too long (1.312561667s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.706378 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.144355566s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.706627 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.287076915s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.706706 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rvnhf.15c86a6abca0d049\" " with result "range_response_count:1 size:587" took too long (859.473758ms) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.706972 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.210914272s) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.707355 W | etcdserver: request "header:<ID:14919135698845691002 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:30641729 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4301 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (856.808746ms) to execute
Sep 27 21:59:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:54.707466 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rvnhf\" " with result "range_response_count:1 size:1734" took too long (180.18793ms) to execute
Sep 27 21:59:55 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:55.504500 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (103.077433ms) to execute
Sep 27 21:59:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:57.880884 W | wal: sync duration of 1.140235628s, expected less than 1s
Sep 27 21:59:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:57.883714 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (562.567481ms) to execute
Sep 27 21:59:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:57.883794 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-29lwh.15c86a7460ba8d22\" " with result "range_response_count:1 size:592" took too long (1.104518522s) to execute
Sep 27 21:59:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:59:57.883914 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9mksb.15c86a67d1966ed9\" " with result "range_response_count:1 size:591" took too long (640.228401ms) to execute
Sep 27 22:00:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:00.936519 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (182.950638ms) to execute
Sep 27 22:00:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:02.871281 W | etcdserver: request "header:<ID:14919135698845691102 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-5bdxg\" mod_revision:30641784 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-5bdxg\" value_size:1545 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-5bdxg\" > >>" with result "size:20" took too long (370.746114ms) to execute
Sep 27 22:00:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:02.871388 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (125.932696ms) to execute
Sep 27 22:00:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:05.580954 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (693.250518ms) to execute
Sep 27 22:00:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:05.581067 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (624.522427ms) to execute
Sep 27 22:00:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:05.581143 W | etcdserver: request "header:<ID:14919135698845691137 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-29lwh.15c86a7d4623d3ba\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-29lwh.15c86a7d4623d3ba\" value_size:486 lease:5695763661990915076 >> failure:<>>" with result "size:20" took too long (593.121873ms) to execute
Sep 27 22:00:05 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:05.582010 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (286.862608ms) to execute
Sep 27 22:00:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:06.762362 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (710.354714ms) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.550616 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (943.540748ms) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.550659 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9mksb.15c86a67d1966ed9\" " with result "range_response_count:1 size:591" took too long (1.306957352s) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.550800 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (197.722747ms) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.550901 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (625.449363ms) to execute
