-- Logs begin at Thu 2019-11-07 19:12:30 UTC, end at Sun 2019-11-10 14:24:49 UTC. --
Nov 10 14:02:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:02:43.483733 W | wal: sync duration of 1.60639308s, expected less than 1s
Nov 10 14:09:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:06.079637 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-policy-dddd467c4-84sf9.15d5d2504d5e46b4\" " with result "range_response_count:1 size:615" took too long (251.742642ms) to execute
Nov 10 14:09:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:07.381715 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-mvqfh.15d5d250934567f1\" " with result "range_response_count:1 size:657" took too long (208.122682ms) to execute
Nov 10 14:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:10.782646 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (696.361014ms) to execute
Nov 10 14:09:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:10.783075 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (571.763016ms) to execute
Nov 10 14:09:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:16.685877 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-brg92\" " with result "range_response_count:1 size:2433" took too long (171.044175ms) to execute
Nov 10 14:09:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:20.535390 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (244.56922ms) to execute
Nov 10 14:09:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:20.535795 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (104.041178ms) to execute
Nov 10 14:09:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:25.475789 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-2b82w\" " with result "range_response_count:1 size:3244" took too long (168.857495ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.858734 W | wal: sync duration of 1.269929556s, expected less than 1s
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861326 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.080040613s) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861403 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (252.856488ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861657 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (998.402535ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861769 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-fh9wg.15d5d25a578f27b1\" " with result "range_response_count:1 size:657" took too long (876.633387ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861802 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (554.476643ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.861951 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (537.938213ms) to execute
Nov 10 14:09:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:29.866583 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (1.110391697s) to execute
Nov 10 14:09:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:30.971925 I | mvcc: store.index: compact 37527497
Nov 10 14:09:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:30.980293 I | mvcc: finished scheduled compaction at 37527497 (took 6.368604ms)
Nov 10 14:09:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:37.592123 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (633.48225ms) to execute
Nov 10 14:09:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:47.452798 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (129.401809ms) to execute
Nov 10 14:09:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:47.453557 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (128.125277ms) to execute
Nov 10 14:09:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:47.453662 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (127.684031ms) to execute
Nov 10 14:09:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:48.400465 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-zgnmc.15d5d24a5bced765\" " with result "range_response_count:1 size:657" took too long (170.486197ms) to execute
Nov 10 14:09:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:51.963822 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (108.594189ms) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.101513 W | wal: sync duration of 1.46913043s, expected less than 1s
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.101829 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.382383323s) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.249141 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.122279094s) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.249235 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.089652816s) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.249536 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (144.62209ms) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.249745 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.269517678s) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.249983 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.415262712s) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.498479 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (212.311425ms) to execute
Nov 10 14:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:09:57.643462 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (108.635645ms) to execute
Nov 10 14:10:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:02.110818 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-c85m7.15d5d265220c347c\" " with result "range_response_count:1 size:591" took too long (316.504187ms) to execute
Nov 10 14:10:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:02.111148 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-policy-dddd467c4-84sf9.15d5d1e3b40e60a1\" " with result "range_response_count:1 size:490" took too long (585.84789ms) to execute
Nov 10 14:10:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:02.111282 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (242.573595ms) to execute
Nov 10 14:10:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:02.111560 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-c85m7\" " with result "range_response_count:1 size:4029" took too long (316.860439ms) to execute
Nov 10 14:10:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:06.838530 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (175.024684ms) to execute
Nov 10 14:10:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:09.700779 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotas\" range_end:\"/registry/config.istio.io/quotat\" count_only:true " with result "range_response_count:0 size:7" took too long (316.353463ms) to execute
Nov 10 14:10:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:12.853221 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (175.101345ms) to execute
Nov 10 14:10:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:18.072824 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-telemetry-57658695c8\" " with result "range_response_count:1 size:2723" took too long (133.149378ms) to execute
Nov 10 14:10:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:18.072984 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (133.771677ms) to execute
Nov 10 14:10:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:26.095181 W | etcdserver: request "header:<ID:14919139277665722493 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-c85m7.15d5d26f6a9202c1\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-c85m7.15d5d26f6a9202c1\" value_size:462 lease:5695767240810946220 >> failure:<>>" with result "size:20" took too long (125.552654ms) to execute
Nov 10 14:10:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:26.095330 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (110.631213ms) to execute
Nov 10 14:10:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:27.397979 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (104.286925ms) to execute
Nov 10 14:10:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:42.718954 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (280.322786ms) to execute
Nov 10 14:10:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:48.124997 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (486.064898ms) to execute
Nov 10 14:10:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:48.125087 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (202.502012ms) to execute
Nov 10 14:10:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:48.125239 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (550.000135ms) to execute
Nov 10 14:10:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:48.125435 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (320.367488ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.002815 W | wal: sync duration of 2.783817598s, expected less than 1s
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.009840 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.463851702s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119377 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-c85m7.15d5d265220c347c\" " with result "range_response_count:1 size:591" took too long (326.206495ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119460 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (527.850592ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119496 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (773.48403ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119530 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (1.859097513s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119619 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (902.810692ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119680 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.439863604s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119769 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (262.387483ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119804 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.986214737s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119838 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (2.040914216s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119922 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (2.096451361s) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.119980 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:405" took too long (528.160102ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.120427 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (104.954712ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.275131 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:405" took too long (129.195348ms) to execute
Nov 10 14:10:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:10:52.275267 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (129.364305ms) to execute
Nov 10 14:11:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:02.297536 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (104.192715ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.473278 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (304.360065ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.474108 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (122.263737ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.474210 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (208.122988ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.474328 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (228.285588ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.764084 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (102.265639ms) to execute
Nov 10 14:11:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:12.764129 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (279.542345ms) to execute
Nov 10 14:11:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:16.441175 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (367.090248ms) to execute
Nov 10 14:11:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:16.450394 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/instances\" range_end:\"/registry/config.istio.io/instancet\" count_only:true " with result "range_response_count:0 size:7" took too long (170.267403ms) to execute
Nov 10 14:11:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:16.450649 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/noops\" range_end:\"/registry/config.istio.io/noopt\" count_only:true " with result "range_response_count:0 size:7" took too long (125.872887ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.442906 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (153.302672ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.445290 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (154.850475ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.445355 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (151.001214ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.813664 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (320.652274ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.817637 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (323.435083ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.817987 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (320.437243ms) to execute
Nov 10 14:11:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:23.818178 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (321.292347ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.155932 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (284.478366ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.158449 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (286.360855ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.158753 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (117.299154ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.159013 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (277.977651ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.159220 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1313" took too long (285.816119ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.297627 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1313" took too long (102.579932ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.558402 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (253.050434ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.558799 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6199" took too long (241.683749ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.559319 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1313" took too long (236.932957ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.559574 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-policy-dddd467c4\" " with result "range_response_count:1 size:2613" took too long (248.339204ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.559854 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-policy\" " with result "range_response_count:1 size:513" took too long (243.863052ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.560390 W | etcdserver: request "header:<ID:14919139277665723185 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" mod_revision:37528496 > success:<request_put:<key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" value_size:841 >> failure:<request_range:<key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" > >>" with result "size:20" took too long (163.595708ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.561042 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (215.956719ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.561197 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (173.388808ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.766796 W | etcdserver: request "header:<ID:14919139277665723207 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-telemetry-57658695c8\" mod_revision:37528523 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-telemetry-57658695c8\" value_size:2633 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-telemetry-57658695c8\" > >>" with result "size:20" took too long (103.475552ms) to execute
Nov 10 14:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:24.767366 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" " with result "range_response_count:1 size:926" took too long (106.840238ms) to execute
Nov 10 14:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:25.051734 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (192.944033ms) to execute
Nov 10 14:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 14:11:25.052146 W | etcdserver: request "header:<ID:14919139277665723234 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/kube-system/kube-proxy-kqgh5\" mod_revision:37525713 > success:<request_put:<key:\"/registry/pods/kube-system/kube-proxy-kqgh5\" value_size:2218 >> failure:<request_range:<key:\"/registry/pods/kube-system/kube-proxy-kqgh5\" > >>" with result "size:20" took too long (175.909312ms) to execute
