-- Logs begin at Fri 2020-01-31 10:16:36 UTC, end at Sat 2020-02-01 23:11:01 UTC. --
Feb 01 22:47:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:47:55.437733 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries/\" range_end:\"/registry/networking.istio.io/serviceentries0\" " with result "range_response_count:0 size:7" took too long (173.274708ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.106983 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (139.418147ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107123 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (142.59295ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107388 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/servicerolebindings.rbac.istio.io\" " with result "range_response_count:1 size:3566" took too long (155.495086ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107459 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (139.697579ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107661 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/serviceroles.rbac.istio.io\" " with result "range_response_count:1 size:2645" took too long (156.097719ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107699 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (139.941784ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107916 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters/\" range_end:\"/registry/config.istio.io/adapters0\" " with result "range_response_count:0 size:7" took too long (156.461939ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.107941 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (140.226852ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.349084 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/adapters.config.istio.io\" " with result "range_response_count:1 size:2609" took too long (142.05726ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380448 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (101.547466ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380548 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (168.666208ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380569 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (164.709572ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380685 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.815703ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380772 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (170.81071ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380833 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/instances.config.istio.io\" " with result "range_response_count:1 size:2627" took too long (168.493928ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.380930 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (171.958299ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.381299 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (173.321106ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.381443 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates/\" range_end:\"/registry/config.istio.io/templates0\" " with result "range_response_count:0 size:7" took too long (174.022374ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.381619 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (167.117995ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.563420 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches/\" range_end:\"/registry/config.istio.io/cloudwatches0\" " with result "range_response_count:0 size:7" took too long (123.019926ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.563480 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/templates.config.istio.io\" " with result "range_response_count:1 size:2627" took too long (138.526875ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.563791 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (120.340268ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.563832 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" " with result "range_response_count:1 size:2341" took too long (139.879746ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.563976 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (120.547287ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.564160 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers/\" range_end:\"/registry/config.istio.io/handlers0\" " with result "range_response_count:0 size:7" took too long (125.553111ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.791628 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars/\" range_end:\"/registry/networking.istio.io/sidecars0\" " with result "range_response_count:0 size:7" took too long (130.80291ms) to execute
Feb 01 22:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:00.821509 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions/dogstatsds.config.istio.io\" " with result "range_response_count:1 size:2521" took too long (158.99382ms) to execute
Feb 01 22:48:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:07.960499 W | etcdserver: request "header:<ID:14919139277751687910 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway.15ef6775546ead11\" mod_revision:53287278 > success:<request_delete_range:<key:\"/registry/events/istio-system/istio-ingressgateway.15ef6775546ead11\" > > failure:<request_range:<key:\"/registry/events/istio-system/istio-ingressgateway.15ef6775546ead11\" > >>" with result "size:22" took too long (101.428554ms) to execute
Feb 01 22:48:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:10.499453 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (104.318747ms) to execute
Feb 01 22:48:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:25.855428 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-q7qtr\" " with result "range_response_count:1 size:1121" took too long (165.975903ms) to execute
Feb 01 22:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:48:36.570391 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (253.437887ms) to execute
Feb 01 22:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:49:28.757149 I | mvcc: store.index: compact 53290723
Feb 01 22:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:49:28.763515 I | mvcc: finished scheduled compaction at 53290723 (took 4.953002ms)
Feb 01 22:52:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:52:44.531539 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (619.548419ms) to execute
Feb 01 22:52:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:52:44.531596 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-q7qtr\" " with result "range_response_count:1 size:1854" took too long (642.90801ms) to execute
Feb 01 22:52:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:52:44.531716 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (256.316165ms) to execute
Feb 01 22:52:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:52:44.532171 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (188.54199ms) to execute
Feb 01 22:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:11.391435 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hfrmv\" " with result "range_response_count:1 size:1121" took too long (141.298347ms) to execute
Feb 01 22:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:11.391629 W | etcdserver: request "header:<ID:14919139277751691875 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:53293006 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (121.157474ms) to execute
Feb 01 22:54:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:21.082134 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (170.808454ms) to execute
Feb 01 22:54:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:28.770527 I | mvcc: store.index: compact 53292181
Feb 01 22:54:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:28.779807 I | mvcc: finished scheduled compaction at 53292181 (took 7.728624ms)
Feb 01 22:54:29 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:29.197273 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (147.742313ms) to execute
Feb 01 22:54:29 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:54:29.197590 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (298.027195ms) to execute
Feb 01 22:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:55:11.332324 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-42v2b\" " with result "range_response_count:1 size:1121" took too long (100.389006ms) to execute
Feb 01 22:57:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:57:11.555733 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-68mwn\" " with result "range_response_count:1 size:1121" took too long (123.369401ms) to execute
Feb 01 22:57:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:57:11.589643 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n7scr\" " with result "range_response_count:1 size:1121" took too long (152.261342ms) to execute
Feb 01 22:57:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:57:11.777207 W | etcdserver: request "header:<ID:14919139277751693695 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-jslhn\" mod_revision:53293628 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-jslhn\" value_size:1425 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-jslhn\" > >>" with result "size:20" took too long (120.220229ms) to execute
Feb 01 22:57:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:57:11.777322 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15ef693e76308de9\" " with result "range_response_count:1 size:485" took too long (133.807197ms) to execute
Feb 01 22:58:41 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:58:41.687465 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ks56h\" " with result "range_response_count:1 size:1118" took too long (161.68734ms) to execute
Feb 01 22:58:41 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:58:41.687926 W | etcdserver: request "header:<ID:14919139277751694639 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15ef693e76308de9\" mod_revision:53293955 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15ef693e76308de9\" value_size:386 lease:5695767240896918528 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15ef693e76308de9\" > >>" with result "size:20" took too long (141.55229ms) to execute
Feb 01 22:59:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:59:11.689599 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1066" took too long (102.129133ms) to execute
Feb 01 22:59:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:59:11.704774 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-42t7n\" " with result "range_response_count:1 size:1121" took too long (116.360953ms) to execute
Feb 01 22:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:59:28.787701 I | mvcc: store.index: compact 53293100
Feb 01 22:59:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 22:59:28.794655 I | mvcc: finished scheduled compaction at 53293100 (took 5.923626ms)
Feb 01 23:04:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:04:28.804239 I | mvcc: store.index: compact 53294178
Feb 01 23:04:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:04:28.811616 I | mvcc: finished scheduled compaction at 53294178 (took 6.299246ms)
Feb 01 23:04:29 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:04:29.098113 W | etcdserver: request "header:<ID:14919139277751697851 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53294906 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (231.393868ms) to execute
Feb 01 23:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:07:57.629469 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (427.711264ms) to execute
Feb 01 23:07:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:07:57.629658 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28480" took too long (277.862904ms) to execute
Feb 01 23:08:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:08:08.691252 W | etcdserver: request "header:<ID:14919139277751699790 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:53295425 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (323.31545ms) to execute
Feb 01 23:08:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 23:08:08.691738 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (257.249579ms) to execute
