-- Logs begin at Tue 2019-11-05 09:07:00 UTC, end at Fri 2019-11-08 05:51:09 UTC. --
Nov 08 05:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:31:12.745730 W | wal: sync duration of 1.057133955s, expected less than 1s
Nov 08 05:36:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:43.413862 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (2.680758467s) to execute
Nov 08 05:36:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:43.414084 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (2.681168019s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.544784 W | wal: sync duration of 1.133832469s, expected less than 1s
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548036 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (2.22806989s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548078 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (2.342084301s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548135 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (2.341949386s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548276 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.167628459s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548460 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.544685229s) to execute
Nov 08 05:36:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:44.548621 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/resourcequota-controller\" " with result "range_response_count:1 size:271" took too long (2.343337258s) to execute
Nov 08 05:36:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:47.263454 W | wal: sync duration of 2.718486812s, expected less than 1s
Nov 08 05:36:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:47.266537 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:0 size:7" took too long (3.845747911s) to execute
Nov 08 05:36:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:47.266564 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" " with result "range_response_count:6 size:31144" took too long (3.843936276s) to execute
Nov 08 05:36:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:47.266826 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (3.06065637s) to execute
Nov 08 05:36:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:47.267074 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.060865618s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.661211 W | wal: sync duration of 1.39754613s, expected less than 1s
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.664615 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.672369204s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.664782 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (3.773935742s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.664812 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (2.131709034s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.664843 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.964280925s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.664999 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (4.101026735s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.665030 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (2.658098049s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.665172 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (3.783568577s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.665290 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (4.101736185s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.665324 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (4.101375984s) to execute
Nov 08 05:36:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:48.665785 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (357.464572ms) to execute
Nov 08 05:36:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:50.876875 W | wal: sync duration of 1.966954682s, expected less than 1s
Nov 08 05:36:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:50.881253 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (937.613583ms) to execute
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.575283 W | wal: sync duration of 2.698085248s, expected less than 1s
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578051 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.897606238s) to execute
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578176 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.897743767s) to execute
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578279 W | etcdserver: failed to revoke 4f0b6e20c7b4f7bb ("lease not found")
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578358 W | etcdserver: failed to revoke 4f0b6e20c7b4f7bb ("lease not found")
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578385 W | etcdserver: failed to revoke 4f0b6e20c7b4f7bb ("lease not found")
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578401 W | etcdserver: failed to revoke 4f0b6e20c7b4f7bb ("lease not found")
Nov 08 05:36:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:53.578435 W | etcdserver: failed to revoke 4f0b6e20c7b4f7bb ("lease not found")
Nov 08 05:36:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:55.406018 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (4.390981887s) to execute
Nov 08 05:36:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:55.406067 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (2.026148628s) to execute
Nov 08 05:36:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:55.406325 W | etcdserver: request "header:<ID:14919139277663479879 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:36964140 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (1.188957099s) to execute
Nov 08 05:36:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:56.177261 W | wal: sync duration of 1.96017083s, expected less than 1s
Nov 08 05:36:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:56.182373 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1405" took too long (2.208486366s) to execute
Nov 08 05:36:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:58.968867 W | wal: sync duration of 2.791332983s, expected less than 1s
Nov 08 05:36:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:59.176298 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (3.078586744s) to execute
Nov 08 05:36:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:59.176819 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (3.765151561s) to execute
Nov 08 05:36:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:59.177118 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (3.323027192s) to execute
Nov 08 05:36:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:59.177782 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (4.777159056s) to execute
Nov 08 05:36:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:36:59.178644 W | etcdserver: request "header:<ID:14919139277663479884 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:36964139 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (208.640617ms) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.045950 W | wal: sync duration of 1.076732372s, expected less than 1s
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.048720 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (3.494637026s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.048822 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.635925475s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.049608 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.370877106s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.049766 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (3.495342403s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.049953 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (861.568502ms) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.050123 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.637585497s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.050212 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (3.62771285s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.050423 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (3.496016316s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.051007 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (3.496354555s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.051325 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (3.496300597s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.051568 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.360833833s) to execute
Nov 08 05:37:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:00.051870 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.368574753s) to execute
Nov 08 05:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:02.457497 W | wal: sync duration of 1.55722382s, expected less than 1s
Nov 08 05:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:02.611292 W | etcdserver: request "header:<ID:14919139277663479920 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:36964144 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (153.323603ms) to execute
Nov 08 05:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:02.611445 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.257054798s) to execute
Nov 08 05:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:02.765979 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (697.138276ms) to execute
Nov 08 05:37:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:02.766319 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (698.928584ms) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.002587 W | wal: sync duration of 1.401357455s, expected less than 1s
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.005789 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.305949378s) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006089 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (1.230045604s) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006307 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (228.646582ms) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006423 W | etcdserver: failed to revoke 4f0b6e20c7b5a827 ("lease not found")
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006525 W | etcdserver: failed to revoke 4f0b6e20c7b5a827 ("lease not found")
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006541 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (229.188705ms) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.006752 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (1.000600306s) to execute
Nov 08 05:37:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:05.333776 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (321.777996ms) to execute
Nov 08 05:37:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:07.408218 W | wal: sync duration of 1.200466193s, expected less than 1s
Nov 08 05:37:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:07.411112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (133.038496ms) to execute
Nov 08 05:37:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:07.411400 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (395.332847ms) to execute
Nov 08 05:37:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:08.674113 W | wal: sync duration of 1.256918505s, expected less than 1s
Nov 08 05:37:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:08.678018 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (805.585395ms) to execute
Nov 08 05:37:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:08.678075 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" " with result "range_response_count:6 size:31144" took too long (1.259074789s) to execute
Nov 08 05:37:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:11.552359 W | wal: sync duration of 2.35274783s, expected less than 1s
Nov 08 05:37:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:11.980763 W | etcdserver: request "header:<ID:14919139277663479953 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:36964151 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (427.958122ms) to execute
Nov 08 05:37:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:11.981120 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (2.704548052s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.004169 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.581487149s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.004516 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.320102745s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.004749 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.920407596s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.004956 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.922131217s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.005251 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.922894328s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.005442 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (2.261053791s) to execute
Nov 08 05:37:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:12.005632 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (2.50096583s) to execute
Nov 08 05:37:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:15.442420 W | wal: sync duration of 2.814029497s, expected less than 1s
Nov 08 05:37:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:15.445342 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (2.693231558s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.467075 W | wal: sync duration of 2.024452329s, expected less than 1s
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.470479 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (2.130340204s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.471005 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (2.811444134s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.471096 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (3.44583416s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.471374 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (4.091441825s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.471403 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (4.457376358s) to execute
Nov 08 05:37:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:17.471732 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.451175119s) to execute
Nov 08 05:37:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:18.506511 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (1.546048496s) to execute
Nov 08 05:37:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:18.506820 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.259710469s) to execute
Nov 08 05:37:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:18.506904 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.641499623s) to execute
Nov 08 05:37:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:18.507224 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (2.264201821s) to execute
Nov 08 05:37:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:18.507348 W | etcdserver: request "header:<ID:14919139277663479979 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:36964169 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (478.305463ms) to execute
Nov 08 05:37:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:19.017779 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/generic-garbage-collector\" " with result "range_response_count:1 size:274" took too long (1.538771945s) to execute
Nov 08 05:37:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:19.017898 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.53902746s) to execute
Nov 08 05:37:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:19.018211 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (329.475524ms) to execute
Nov 08 05:37:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-08 05:37:19.018265 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:256" took too long (948.152033ms) to execute
